approach,t,mean,q25,q75
C_history,0.936,0.30530073668966334,0.27521777138691456,0.3383277286631699
C_history,0.9400000000000001,0.30914077867811773,0.27963277309233603,0.3415233529946261
C_history,0.9440000000000001,0.3130078999446747,0.28406226312512994,0.3447471440324035
C_history,0.9480000000000001,0.31690299563241753,0.28850702024518143,0.34800213653526185
C_history,0.9520000000000001,0.32082685381043047,0.29296796563669314,0.35129166330972683
C_history,0.9560000000000001,0.3247801540635673,0.2974461263828936,0.35472235091496324
C_history,0.96,0.32876349719254017,0.3019425989174922,0.35925526989078954
C_history,0.964,0.3327774578172259,0.30645851475453,0.36382073563338896
C_history,0.968,0.33682264131919315,0.31042339609717456,0.36841886224292686
C_history,0.972,0.34089972277770886,0.3133271880951064,0.37304975991558065
C_history,0.976,0.3450094527832061,0.3162313909453718,0.377451642255249
C_history,0.98,0.3491526298550529,0.31913822647757173,0.38152812083313636
C_history,0.984,0.3533300540014905,0.3220501410893092,0.3856538903298093
C_history,0.988,0.35754248464176647,0.32496927882823723,0.38982947059727735
C_history,0.992,0.36179062519351024,0.3278972246457959,0.3940554076716683
C_history,0.996,0.36607514430118276,0.3308351597217333,0.3983323171722597
C_history,1.0,0.3703967232066403,0.3337843270508055,0.4026609201481326
C_history,1.004,0.37475610186923586,0.3367465071676571,0.4070420670492797
C_history,1.008,0.3791540964024513,0.33972421397512287,0.41147674687427466
C_history,1.012,0.3835915786228416,0.3427205278105712,0.41596607987558953
C_history,1.016,0.38806943133983274,0.3457387083300105,0.42051129345515703
C_history,1.02,0.39258850392539646,0.34909002469714284,0.425113682142449
C_history,1.024,0.3971495863469712,0.3526058637483011,0.42977455395918096
C_history,1.028,0.40175340432874024,0.35614003005672457,0.4344951671800368
C_history,1.032,0.4064006262781704,0.3596929864001414,0.43927666354645334
C_history,1.036,0.41109187095073063,0.3632650340096828,0.44412000620753694
C_history,1.04,0.4158277110558191,0.3668563438141136,0.44902593251678
C_history,1.044,0.42060867469237617,0.3704669870171487,0.45399493236544974
C_history,1.048,0.4254352482741868,0.37409696525868025,0.4590272608142244
C_history,1.052,0.4303078815991885,0.3777462397404592,0.46412298850204514
C_history,1.056,0.43522699178458313,0.38141475494237975,0.4692820847987002
C_history,1.06,0.44019296154061804,0.3851024498076923,0.4745045186987549
C_history,1.064,0.4452061295350821,0.38880925081512585,0.47979035436340567
C_history,1.068,0.45026677460979714,0.39253504872966016,0.48513981576840726
C_history,1.072,0.45537509874306226,0.39627967258046304,0.49055330042596884
C_history,1.076,0.46053121434386785,0.4000428851576789,0.4960313348829815
C_history,1.08,0.4657351398138637,0.4038244256976315,0.5015744807040042
C_history,1.084,0.4709868044334781,0.40762411061780185,0.5071832133660107
C_history,1.088,0.4762860607323532,0.41144197383671094,0.5128578033100604
C_history,1.092,0.48163270058240926,0.4152783986464027,0.5185982266422919
C_history,1.096,0.48702647106222025,0.4191341845605992,0.5244041242888786
C_history,1.1,0.4924670877538467,0.42301051726234107,0.5302748164790531
C_history,1.104,0.4979542452643422,0.4269088561782465,0.5362093680767673
C_history,1.108,0.5034876252132651,0.43083079093228543,0.5422066919556987
C_history,1.112,0.509066899616096,0.4347779192505555,0.5482656729460049
C_history,1.116,0.5146917243903656,0.4387517688549486,0.55438529320038
C_history,1.12,0.5203617174762302,0.4427537535516456,0.5605647400940711
C_history,1.124,0.5260764210095124,0.4467851431206874,0.5668034793799874
C_history,1.1280000000000001,0.5318352548496443,0.45084703593385456,0.5731012793816188
C_history,1.1320000000000001,0.5376374740441753,0.4549403348399226,0.5794581771131848
C_history,1.1360000000000001,0.5434821413217678,0.4590657305457571,0.5858743848182281
C_history,1.1400000000000001,0.5493681182555885,0.4632236965879333,0.5923501451605553
C_history,1.1440000000000001,0.555294070470197,0.46741450216805247,0.5988855536619584
C_history,1.1480000000000001,0.561258478393215,0.4716382513840684,0.6054803754590531
C_history,1.1520000000000001,0.567259646985016,0.4758949532901764,0.6121338873367703
C_history,1.156,0.5732957128602033,0.48018461584154215,0.6188447734278015
C_history,1.16,0.5793646511773367,0.48450734472125156,0.6256110938001286
C_history,1.164,0.5854642854530733,0.4888634230631046,0.6324303312060594
C_history,1.168,0.5915923017573026,0.4932533528527799,0.6392995058242282
C_history,1.172,0.5977462665570615,0.4976778501760445,0.6462153346505907
C_history,1.176,0.6039236459835359,0.5021377989015108,0.6531744044270086
C_history,1.18,0.6101218234599194,0.5066341763523023,0.6601733263457448
C_history,1.184,0.6163381123515403,0.511167968199245,0.6672088471500041
C_history,1.188,0.6225697611877976,0.5157400886837883,0.6742779028747894
C_history,1.192,0.6288139516239253,0.52035131804126,0.6813776152961434
C_history,1.196,0.6350677930965545,0.5250022635070735,0.6885052436030638
C_history,1.2,0.6413283214684522,0.5296933450003588,0.6956581116664042
C_history,1.204,0.6475925101819594,0.5344248023636083,0.702833532673478
C_history,1.208,0.6538573004153955,0.5391967182726047,0.7100287480196014
C_history,1.212,0.6601196510020799,0.5440090496709411,0.7172408885680528
C_history,1.216,0.6663766003796797,0.5488616606958204,0.7244669573897748
C_history,1.22,0.6726253250224751,0.5537543513067633,0.7317038272339437
C_history,1.224,0.6788631766793097,0.558686877881988,0.7389482447642857
C_history,1.228,0.6850876871401825,0.5636589645059561,0.7461968362543969
C_history,1.232,0.6912965416475909,0.5688295103687382,0.7534461138841392
C_history,1.236,0.6974875338087795,0.5743397383907131,0.7606924860905087
C_history,1.24,0.7036585199796008,0.5799014300390144,0.7679322785420754
C_history,1.244,0.7098073879278392,0.5855137777179975,0.7751617734935934
C_history,1.248,0.7159320460746461,0.5911757308435277,0.7823772731461138
C_history,1.252,0.722030431392336,0.5968860220663033,0.7895751852782896
C_history,1.256,0.7281005311810487,0.6026432161360568,0.7967521165142084
C_history,1.26,0.7341404166339702,0.6084457731397316,0.8039049442353481
C_history,1.264,0.740148288118498,0.6142921154552462,0.8110308310393742
C_history,1.268,0.7461225266211817,0.6201806874755047,0.8181271545699641
C_history,1.272,0.7520617341752769,0.6261099989795098,0.8251913522725332
C_history,1.276,0.7579647391028703,0.6320786465513315,0.8322207164229336
C_history,1.28,0.7638305508167992,0.638085311917375,0.8392122041486076
C_history,1.284,0.7696582747491879,0.6441287405058841,0.8461623363626198
C_history,1.288,0.7754470273202129,0.6502077069184931,0.8530672432732878
C_history,1.292,0.781195900750873,0.6563209755577174,0.8599228767607398
C_history,1.296,0.7869040016899336,0.662467264067167,0.8667253621988324
C_history,1.3,0.7925705410372049,0.6686452148103681,0.8734714173519693
C_history,1.304,0.7981949303500608,0.6748533761712197,0.8801587363132213
C_history,1.308,0.8037768606668549,0.6810901920935728,0.8867862318525441
C_history,1.312,0.8093163536037702,0.6873539959646473,0.8933540543995442
C_history,1.316,0.8148137538645397,0.6936430042536517,0.8998633562716625
C_history,1.32,0.8202696443470276,0.6999553063124715,0.9063158325925172
C_history,1.324,0.8256847376097886,0.7062888491311076,0.9127131270054049
C_history,1.328,0.8310598222487812,0.7126414191778967,0.9190562241231289
C_history,1.332,0.8363957652150711,0.7190106272921264,0.9253449541418295
C_history,1.336,0.8416934992588028,0.7253939063290806,0.9315777118604631
C_history,1.34,0.8469539431668173,0.7317885337475929,0.9377514532327497
C_history,1.344,0.8521778643129039,0.7381916906788621,0.9435486559811129
C_history,1.348,0.8573657341798455,0.7446005630958767,0.9487297946484833
C_history,1.352,0.862517643012481,0.7510124787284657,0.9551966011352901
C_history,1.356,0.8676333383830281,0.7574250577214121,0.9627131257797926
C_history,1.36,0.8727124214711608,0.7638363416365849,0.9702283525691032
C_history,1.364,0.8777546570998785,0.7702448614093288,0.976737455484971
C_history,1.368,0.8827602589367947,0.7766496145654639,0.9822417029855295
C_history,1.372,0.8877300027381704,0.7830499437355608,0.9877855495083534
C_history,1.3760000000000001,0.8926651435157295,0.7894453350573205,0.9933724289871625
C_history,1.3800000000000001,0.8975672319299438,0.7958351772368533,0.9957934419296678
C_history,1.3840000000000001,0.9024379247753542,0.8022185329006014,1.0001472988668383
C_history,1.3880000000000001,0.9072788459896385,0.8085939711274684,1.0086815834797627
C_history,1.3920000000000001,0.912091540355094,0.8149594959131807,1.017261651420703
C_history,1.3960000000000001,0.9168775045485974,0.8213125846464894,1.0258878989187397
C_history,1.4000000000000001,0.9216381965392039,0.8276503288538277,1.0345608193661802
C_history,1.4040000000000001,0.9263749355950861,0.8339696509043572,1.0414560146326912
C_history,1.408,0.931088729523602,0.8402675578652175,1.0437896176601658
C_history,1.412,0.9357801796426151,0.8465413884894208,1.04307806923706
C_history,1.416,0.9404495963986321,0.852789011407237,1.0393963321910211
C_history,1.42,0.9450973117643843,0.8590089411010737,1.035490815722854
C_history,1.424,0.949724023797403,0.8652003516491638,1.0315534707384475
C_history,1.428,0.954330979730529,0.8713629844684279,1.0296059371062385
C_history,1.432,0.9589199038390646,0.8774969629175448,1.0338360579837242
C_history,1.436,0.9634927170296865,0.8836025410634232,1.0368798447948424
C_history,1.44,0.9680511915597357,0.889679823919609,1.0359186852126494
C_history,1.444,0.9725966960481746,0.8957285006006317,1.0349925976594427
C_history,1.448,0.9771301175138515,0.9017476298037516,1.0341102009893244
C_history,1.452,0.9816519456617044,0.9077355096455855,1.037007665818028
C_history,1.456,0.9861624272584704,0.9136896527111572,1.0403284921834597
C_history,1.46,0.9906616764766746,0.9196068739902422,1.04356959432352
C_history,1.464,0.9951496740090962,0.9254834856893002,1.0464553354377872
C_history,1.468,0.999626193572863,0.9313155797365225,1.0482901030537635
C_history,1.472,1.0040907785706492,0.9370993667318857,1.05023822890788
C_history,1.476,1.008542850690983,0.9400929145905921,1.0522843994143196
C_history,1.48,1.0129818942206599,0.9414741957921059,1.054254960435935
C_history,1.484,1.0174075827936826,0.9429643927543275,1.056152940489862
C_history,1.488,1.0218197760308618,0.9445633170394092,1.058483181500232
C_history,1.492,1.0262184180585674,0.9462706093927865,1.0635659019318793
C_history,1.496,1.0306034075133979,0.948085663605723,1.0685944314870643
C_history,1.5,1.0349744819389712,0.9515176047374377,1.0735663767373784
C_history,1.504,1.0393311340433935,0.9544549772716189,1.0784794345253719
C_history,1.508,1.043672581870319,0.952881682739961,1.0833314445974356
C_history,1.512,1.0479978238326897,0.9518045334731666,1.0881203148008005
C_history,1.516,1.0523057885592202,0.9554045436029616,1.0903760069486035
C_history,1.52,1.0565955353986045,0.960822906627295,1.0920157963281536
C_history,1.524,1.060866407926068,0.9662879403048674,1.0936158635701845
C_history,1.528,1.0651180399339657,0.9717990770878813,1.0951786074148928
C_history,1.532,1.069350186850665,0.9773557146588481,1.0967056637107242
C_history,1.536,1.0735624664243935,0.9791655884840531,1.0981981382344865
C_history,1.54,1.07775415343817,0.9804224549416799,1.1009663815071054
C_history,1.544,1.0819241345444572,0.9817900344939772,1.1047437554921178
C_history,1.548,1.0860710341026585,0.9832678396108565,1.1084478413713958
C_history,1.552,1.09019344712017,0.986316723500146,1.1120775035293726
C_history,1.556,1.094290186420027,0.9904895568982737,1.115632095529816
C_history,1.56,1.0983604501473452,0.994663429184822,1.1191114996284184
C_history,1.564,1.1024038404230538,0.9988350596648442,1.1225160449606448
C_history,1.568,1.1064202280020754,1.0030010851620772,1.125846324977656
C_history,1.572,1.1104095405460517,1.007158260468889,1.1291029675435864
C_history,1.576,1.1143715891463652,1.0113360681795354,1.132286428197817
C_history,1.58,1.1183059986386783,1.0160113404534177,1.135396869168294
C_history,1.584,1.1222122182988197,1.0206673050675843,1.1384341555962154
C_history,1.588,1.1260895492313867,1.0253025798530881,1.1413979595265062
C_history,1.592,1.1299371584243079,1.0299162338336485,1.1442879295867059
C_history,1.596,1.1337540990782942,1.0345077168993853,1.147103872269269
C_history,1.6,1.1375393662078293,1.0390767540014483,1.1498458996573613
C_history,1.604,1.1412919903451688,1.0436232069517486,1.1525145184696215
C_history,1.608,1.1450111463341623,1.048146914277226,1.1551049722771598
C_history,1.612,1.1486962468601312,1.0526475292507915,1.156958555754797
C_history,1.616,1.1523469951632581,1.0571243840422975,1.1587417281726122
C_history,1.62,1.1559633780535665,1.0615764101579375,1.1604572689393429
C_history,1.624,1.15954558874109,1.0660021399920145,1.1621087185328727
C_history,1.6280000000000001,1.163093886762095,1.0703998016398333,1.1636997906165323
C_history,1.6320000000000001,1.1666084331724438,1.0747675013568827,1.1671769910945118
C_history,1.6360000000000001,1.1700891711748644,1.0791034688900403,1.1721183701847102
C_history,1.6400000000000001,1.173535826529204,1.083406324721294,1.177014899277138
C_history,1.6440000000000001,1.1769480521417557,1.0876753191508466,1.181865513530978
C_history,1.6480000000000001,1.1803256465325416,1.0919104939149298,1.1866700885418933
C_history,1.6520000000000001,1.1836686991358731,1.0957811364832684,1.1914301613276501
C_history,1.6560000000000001,1.186977541340799,1.0981922949202183,1.196148685571755
C_history,1.6600000000000001,1.1902525276289002,1.1006890432925136,1.2008289505571308
C_history,1.6640000000000001,1.1934938145587648,1.1032711534289947,1.2052051354049236
C_history,1.668,1.196701288426376,1.1061411817161646,1.2061194104891906
C_history,1.672,1.1998746343255478,1.1115354323082314,1.2069947284365945
C_history,1.676,1.203013430991601,1.1131740612714407,1.2078359969346923
C_history,1.68,1.2061171976801779,1.1148528640416233,1.2086471839953206
C_history,1.684,1.2091854101416866,1.1165729662072632,1.2094311869040208
C_history,1.688,1.212217524116258,1.1183352475073094,1.2101900638044447
C_history,1.692,1.2152130097727216,1.1201402320663423,1.210225714662538
C_history,1.696,1.2181713823316815,1.1219880429963598,1.209489483038602
C_history,1.7,1.2210922338695764,1.1238784408554445,1.2087135144007384
C_history,1.704,1.223975293893166,1.1258109487626453,1.2079017602682773
C_history,1.708,1.2268205358039077,1.127785047830237,1.207059200239636
C_history,1.712,1.229628300480877,1.129800408342216,1.2061915751215857
C_history,1.716,1.2323993586041924,1.1318571090906129,1.2086265120566781
C_history,1.72,1.235134827998159,1.1340920307128384,1.2147559367620373
C_history,1.724,1.2378359320410577,1.1372579205908333,1.2209561708167243
C_history,1.728,1.240503702640652,1.1427046699304657,1.2272280329056566
C_history,1.732,1.2431388065958018,1.146403484732595,1.2335713411287854
C_history,1.736,1.245741625891037,1.1484769659785639,1.2399854478167511
C_history,1.74,1.248312566504264,1.1505842197717673,1.2443486126997625
C_history,1.744,1.2508524196732116,1.152725279031782,1.2458057845742587
C_history,1.748,1.2533625677653744,1.1549002699452824,1.2472271571471214
C_history,1.752,1.255844938032711,1.1571095605576471,1.2486269231849052
C_history,1.756,1.258301776195398,1.1593538814561042,1.2500187007465138
C_history,1.76,1.2607353989607193,1.1616343845470392,1.2514131889182984
C_history,1.764,1.2631480308478804,1.1640986179860775,1.2528182531825758
C_history,1.768,1.265541730686293,1.16662939741781,1.2542401520027366
C_history,1.772,1.2679183853361997,1.1692084242058676,1.2556842108834347
C_history,1.776,1.2702797795572498,1.1718375169734503,1.2587308801267194
C_history,1.78,1.2726277545480462,1.1740322967439634,1.2675300855603333
C_history,1.784,1.2749644148382449,1.176638346530218,1.2764547081775774
C_history,1.788,1.2772922770914135,1.1788210619611514,1.2855044440860812
C_history,1.792,1.279614255947153,1.179626785441509,1.2946789555096232
C_history,1.796,1.2819334901003774,1.181330006348269,1.3039778267553683
C_history,1.8,1.2842531219096802,1.1825921538574162,1.312215396115495
C_history,1.804,1.2865761335290125,1.1834539179603,1.320030035407727
C_history,1.808,1.2889052687106104,1.1859552351621288,1.3279103459954422
C_history,1.812,1.2912430420313121,1.1920018372527355,1.3358549750134032
C_history,1.816,1.2935918243089835,1.1946513437482107,1.3417281679003024
C_history,1.82,1.2959539395433273,1.197355941731665,1.3471124851137386
C_history,1.824,1.2983316840963417,1.2001167383566036,1.3526004751170713
C_history,1.828,1.3007272474509062,1.2025836743253144,1.3581959346854882
C_history,1.832,1.3031426052461463,1.204598338260123,1.3639018562173493
C_history,1.836,1.3055794698662944,1.206648407518267,1.365424508131082
C_history,1.84,1.3080393237973327,1.2070760654387092,1.3627877386019467
C_history,1.844,1.3105234978872786,1.2067274254425093,1.3602664268374591
C_history,1.848,1.313033237704453,1.2064411698824589,1.3578729579564488
C_history,1.852,1.3155697211275954,1.2062203920363834,1.3556221993369506
C_history,1.856,1.3181340215439223,1.2060681617264863,1.3535308391536236
C_history,1.86,1.3207270338553128,1.2059875612715447,1.3516159616636174
C_history,1.864,1.3233493898759128,1.2059816883410441,1.3483431783729178
C_history,1.868,1.3260013883621489,1.206053623815372,1.3536860539568105
C_history,1.872,1.3286829568101077,1.206206375471281,1.3617941639064173
C_history,1.8760000000000001,1.3313936511400328,1.2064714193333663,1.3699638740876041
C_history,1.8800000000000001,1.3341326895794365,1.2075485213971564,1.3781942601167163
C_history,1.8840000000000001,1.336899011473238,1.2098162804219665,1.3864841779136872
C_history,1.8880000000000001,1.3396913504733832,1.2121879194715017,1.394832327594964
C_history,1.8920000000000001,1.342508312266346,1.214655450589684,1.4032373308639303
C_history,1.8960000000000001,1.345348447583818,1.217219774815821,1.4116977960190653
C_history,1.9000000000000001,1.348210311838088,1.2198815114937176,1.4202123485476716
C_history,1.9040000000000001,1.3510925051012515,1.2226409097180122,1.4287796188413753
C_history,1.9080000000000001,1.353993690898346,1.2254977989097802,1.4373981959550437
C_history,1.9120000000000001,1.3569125967911928,1.228451585786302,1.4460665680926408
C_history,1.9160000000000001,1.3598480005180034,1.2315012978033635,1.4517565941114725
C_history,1.92,1.3627987033324271,1.2346456661093161,1.4545032923064463
C_history,1.924,1.3657634924340278,1.2378832354151201,1.457166357154627
C_history,1.928,1.368741099243327,1.2412124848420887,1.4597469105820342
C_history,1.932,1.371730164122154,1.244631943181885,1.462245560555572
C_history,1.936,1.3747292144573977,1.2481402840296507,1.4646622082647778
C_history,1.94,1.3777366539273366,1.2501921579391533,1.4669959508034254
C_history,1.944,1.380750755637894,1.2504099570731553,1.4692451246065827
C_history,1.948,1.3837696595379296,1.2508587235420312,1.4714075149326824
C_history,1.952,1.3867913976950494,1.2515374244038924,1.473480716923574
C_history,1.956,1.3898139983029003,1.2524451259614993,1.4754625833783988
C_history,1.96,1.392835718654945,1.253580996444293,1.4773516505305229
C_history,1.964,1.3958553897807406,1.2549442373536608,1.4791474154616242
C_history,1.968,1.3988727323426993,1.2565339636413402,1.4761347418893163
C_history,1.972,1.4018884450804976,1.2583490583695172,1.4725578295466146
C_history,1.976,1.404903993657896,1.2603880276988788,1.475052467676273
C_history,1.98,1.4079212274989157,1.2626488781295488,1.4785190586285901
C_history,1.984,1.4109419921985762,1.2651290315574937,1.4820243684191114
C_history,1.988,1.4139678150773536,1.2678252865591222,1.485573155409055
C_history,1.992,1.4169997154533496,1.270733827660143,1.4891688819293893
C_history,1.996,1.420038195918234,1.273850278964062,1.4928144867928994
C_history,2.0,1.4230833853952187,1.277169794733168,1.4965131437209442
C_history,2.004,1.4261352140880512,1.2806871773074477,1.500268583477789
C_history,2.008,1.4291935172931667,1.2843970118784451,1.5040848291600584
C_history,2.012,1.4322580477107798,1.288293807773965,1.5073475430583976
C_history,2.016,1.4353284523460985,1.2923721367222365,1.5034177768441306
C_history,2.02,1.4384043056906537,1.2966267597800518,1.4995999227132664
C_history,2.024,1.4414852570242713,1.3010527360520774,1.4959042992898652
C_history,2.028,1.4445712607004735,1.30564550791212,1.4912914640942696
C_history,2.032,1.447662783539367,1.3104009591349366,1.4948050589482373
C_history,2.036,1.4507608826212999,1.315315444146827,1.4983976315733996
C_history,2.04,1.4538671222884942,1.3203857884669017,1.5020737770195338
C_history,2.044,1.456983398750284,1.3256092622545257,1.5029629602769354
C_history,2.048,1.4601117865861872,1.3309835305756457,1.4991053845472626
C_history,2.052,1.4632544654959778,1.3365065854059066,1.49546137834435
C_history,2.056,1.466413671234671,1.3421766653689047,1.5014027468504738
C_history,2.06,1.4695915695479365,1.3479921696713963,1.5087856525491863
C_history,2.064,1.4727900565519063,1.3506427255511044,1.5162164667634692
C_history,2.068,1.476010634802361,1.3483605704240131,1.5236915396477488
C_history,2.072,1.4792544995859767,1.3461094475210347,1.531207271247805
C_history,2.076,1.482522786228676,1.3481376572079466,1.5387601327210938
C_history,2.08,1.4858168002208294,1.3527945212588417,1.5463466730660267
C_history,2.084,1.4891381171733649,1.3580127871344942,1.5539635044257847
C_history,2.088,1.492488575275835,1.3634623546405837,1.561607263336172
C_history,2.092,1.4958702263799568,1.3689928020346995,1.5692745516658684
C_history,2.096,1.4992852730172141,1.3746034466015216,1.576961867641101
C_history,2.1,1.5027359880894116,1.3802935106275103,1.584665542121379
C_history,2.104,1.5062246202945115,1.385922497121135,1.5923816962738158
C_history,2.108,1.509753303677844,1.3860115870526217,1.6001062329326583
C_history,2.112,1.5133239918832395,1.3884266329735921,1.607834865767438
C_history,2.116,1.5169384293386257,1.3918327915419937,1.615563180333702
C_history,2.12,1.5205981625766127,1.3953601226532835,1.6232867127633797
C_history,2.124,1.5243045876027677,1.3990079535470845,1.6310010284767578
C_history,2.128,1.5280590214122247,1.4007958705722217,1.6387017859827075
C_history,2.132,1.5318627785778072,1.4003440426242733,1.646384778004137
C_history,2.136,1.5357172321789596,1.40039094315298,1.6540459504824527
C_history,2.14,1.539623844595813,1.4014910193046708,1.6616814061690075
C_history,2.144,1.54358416431108,1.402863161465831,1.669287401709827
C_history,2.148,1.5475997936915946,1.4045062981160925,1.6768603455219606
C_history,2.152,1.551672336584017,1.4064193035271941,1.6843967998830647
C_history,2.156,1.5558033348609785,1.409737217989038,1.6918934864815651
C_history,2.16,1.559994202582645,1.4138374922787025,1.699347291800611
C_history,2.164,1.5642461660500495,1.418056575586235,1.7067552679363756
C_history,2.168,1.5685602168696087,1.422393153577806,1.714114625729878
C_history,2.172,1.5729370828159959,1.4268456452787839,1.7214227197160314
C_history,2.176,1.5773772184790886,1.431412198231607,1.7286770273311414
C_history,2.18,1.5818808151377928,1.4360907098764297,1.7358751270619992
C_history,2.184,1.5864478270760036,1.4408788722784391,1.7430146810660787
C_history,2.188,1.5910780095722798,1.4457742346323001,1.7500934270066726
C_history,2.192,1.595770962415239,1.450774276385366,1.7571091816671824
C_history,2.196,1.6005261725106927,1.4558764833549138,1.7640598559428937
C_history,2.2,1.6053430500186212,1.4610784197117626,1.7709434778610897
C_history,2.204,1.6102209541336694,1.4665455612411686,1.7763785647293846
C_history,2.208,1.6151592067465805,1.4721987904523135,1.781638528735765
C_history,2.212,1.620157094636975,1.4779424291009566,1.7868701813174823
C_history,2.216,1.6252138633686866,1.483774817022921,1.7920713149082619
C_history,2.22,1.6303287081948317,1.4896944892993818,1.7972397332124779
C_history,2.224,1.6355007682182308,1.4957001612949725,1.8023732209326828
C_history,2.228,1.6407291289692179,1.5017907012163465,1.8055498968836612
C_history,2.232,1.6460128351189565,1.507965093201492,1.8078254119390333
C_history,2.236,1.6513509099297934,1.5142223944749045,1.8101247343674294
C_history,2.24,1.6567423732149884,1.5205616903639014,1.8124429919296523
C_history,2.244,1.662186247665725,1.526982050950275,1.8147758981907112
C_history,2.248,1.6676815461265693,1.5334824928235467,1.8176653993697673
C_history,2.2520000000000002,1.6732272390801781,1.5400619488239982,1.824435091554835
C_history,2.2560000000000002,1.6788222092320642,1.546735823236804,1.8312502985535137
C_history,2.2600000000000002,1.6844652051964892,1.55484023300463,1.8404226987765089
C_history,2.2640000000000002,1.6901548070040804,1.5630783485290318,1.8422463770282675
C_history,2.2680000000000002,1.6958894128355293,1.571447574783155,1.8441339796284324
C_history,2.2720000000000002,1.701667250760106,1.5799453051135428,1.8524777169798599
C_history,2.2760000000000002,1.7074864132848901,1.5885689019561395,1.8607640934633525
C_history,2.2800000000000002,1.7133449078915952,1.597356993709886,1.8685480093569438
C_history,2.2840000000000003,1.719240714706774,1.6068855275459044,1.8756810248060583
C_history,2.2880000000000003,1.7251718432119216,1.6165613912835393,1.882729111322073
C_history,2.2920000000000003,1.731136381839735,1.62638102743666,1.8896901219305242
C_history,2.2960000000000003,1.7371325348217135,1.6363407719799616,1.896562439492575
C_history,2.3000000000000003,1.7431586389106104,1.6464368653902917,1.9033451042532457
C_history,2.3040000000000003,1.7492131513228741,1.6566654696995264,1.9100378667453544
C_history,2.308,1.755294603709255,1.6670226904620171,1.916641149905401
C_history,2.312,1.7614015267175422,1.6775046025362874,1.9231559214003566
C_history,2.316,1.7675323624754722,1.6881051032616083,1.929583494521044
C_history,2.32,1.7736853919235394,1.6959459943055808,1.935925289605739
C_history,2.324,1.7798587047458014,1.7038333905297705,1.9415999494366483
C_history,2.328,1.786050228196321,1.7117647303788375,1.9466730319158208
C_history,2.332,1.792257806939641,1.7197376720207567,1.951663758982214
C_history,2.336,1.7984792968614578,1.7277501016055588,1.956570952019046
C_history,2.34,1.8047126230585235,1.7358001084923536,1.9613933923440199
C_history,2.344,1.8109557770410831,1.7438859381163634,1.966130088337253
C_history,2.348,1.8172067794984688,1.7538985497619235,1.97060523573451
C_history,2.352,1.823463667321839,1.764019830074273,1.9743753025705848
C_history,2.356,1.8297245385565737,1.7742152137532696,1.9776768362109922
C_history,2.36,1.8359876114147173,1.7844828421086338,1.9809084418489573
C_history,2.364,1.8422511946696634,1.7948211063145905,1.9840728072058984
C_history,2.368,1.848513528297915,1.8052286534567366,1.987172727288589
C_history,2.372,1.8547726105947533,1.8154935717959004,1.9902108114833583
C_history,2.376,1.861026189329045,1.818781958887531,1.9923209582915746
C_history,2.38,1.867271953125465,1.8200194388402133,1.9941022066302325
C_history,2.384,1.8735077688336748,1.8212210277364569,1.9958440129636479
C_history,2.388,1.8797317826490676,1.8228464273544969,1.9984978140787766
C_history,2.392,1.8859423406712128,1.8280501537083018,2.006856701983004
C_history,2.396,1.8921378232753423,1.8332525897376963,2.0117202664345193
C_history,2.4,1.8983165133219195,1.8384561195611693,2.014686533204211
C_history,2.404,1.9044765555943741,1.8436621109534443,2.017580446472997
C_history,2.408,1.9106159938735114,1.848193387762698,2.0204006074590195
C_history,2.412,1.9167328385789795,1.8488176662667994,2.023145958860708
C_history,2.416,1.9228251215590189,1.8493879207199884,2.025815939527522
C_history,2.42,1.92889091706289,1.8518480011832732,2.0284105678657
C_history,2.424,1.9349283340903054,1.8542625384323146,2.0309304499575913
C_history,2.428,1.9409355065918685,1.8565961094643861,2.033210600250654
C_history,2.432,1.9469106172788233,1.858841313399205,2.038403458533125
C_history,2.436,1.9528519798655264,1.860992463309308,2.0435873016275106
C_history,2.44,1.9587581705862278,1.863047192837912,2.0487418737275123
C_history,2.444,1.9646281579338651,1.8656831944206274,2.055990822719764
C_history,2.448,1.970461361848122,1.8710635690743973,2.0693309009241534
C_history,2.452,1.9762576025251135,1.8731491804155196,2.081956615740288
C_history,2.456,1.9820169632480447,1.8729034365002915,2.0929169668499776
C_history,2.46,1.9877396444785123,1.8725162253588477,2.103923996462601
C_history,2.464,1.9934258670480483,1.8719978764229614,2.114978411097156
C_history,2.468,1.9990757964820127,1.8713593795164165,2.1238755774625706
C_history,2.472,2.0046894244632565,1.8706121148302195,2.129592272168283
C_history,2.476,2.0102664210741956,1.8697671648679917,2.1352530669392946
C_history,2.48,2.0158060568093115,1.868833863729277,2.140858534004135
C_history,2.484,2.0213072799807708,1.8678184999405096,2.14640921084349
C_history,2.488,2.026768943880813,1.866724807893694,2.1519056060188855
C_history,2.492,2.0321900796307877,1.8655566646754516,2.157348202931767
C_history,2.496,2.0375700687787974,1.8643211851109518,2.1627374546496463
C_history,2.5,2.042908625894549,1.863029809755663,2.1680737671898274
C_history,2.504,2.048205622948271,1.864880616452249,2.172569037053407
C_history,2.508,2.0534608768369145,1.8694248307641341,2.1743098052853895
C_history,2.512,2.058674018613853,1.873964797735341,2.1759173391288016
C_history,2.516,2.063844493924541,1.878502634461016,2.1773929024041947
C_history,2.52,2.0689716685645183,1.8831538888184494,2.178737720650035
C_history,2.524,2.074054969113484,1.887970079268648,2.179952903895582
