v0,x_true,linear,poly2,forest,mlp,physics
40.501253132832076,42.958066105167696,45.28688928042227,42.64479289373105,38.33948616264241,42.9086527460148,42.95806610516769
40.70175438596491,43.17072979875764,45.549909106265076,42.847116840252895,38.33948616264241,43.125685709110435,43.170729798757634
40.902255639097746,43.38339349234758,45.81292893210788,43.04952645038833,38.33948616264241,43.344541096869065,43.38339349234757
41.10275689223057,43.59605718593752,46.07594875795067,43.25202172413734,38.33948616264241,43.56532281183944,43.59605718593751
41.30325814536341,43.808720879527456,46.33896858379347,43.45460266149996,38.33948616264241,43.78816300506029,43.80872087952745
41.503759398496236,44.02138457311739,46.60198840963628,43.65726926247615,38.33948616264241,44.013234609022085,44.02138457311738
41.70426065162907,44.23404826670733,46.86500823547907,43.860021527065946,38.33948616264241,44.24076412801819,44.234048266707326
41.904761904761905,44.44671196029728,47.12802806132187,44.06285945526933,38.33948616264241,44.47104414547106,44.44671196029727
42.10526315789473,44.65937565388721,47.391047887164675,44.2657830470863,38.33948616264241,44.70444501315724,44.6593756538872
42.30576441102757,44.872039347477156,47.65406771300748,44.46879230251687,38.33948616264241,44.941425237528605,44.87203934747715
42.506265664160395,45.08470304106709,47.91708753885027,44.671887221561015,38.33948616264241,45.182540181323084,45.08470304106708
42.70676691729323,45.297366734657025,48.18010736469307,44.875067804218766,38.33948616264241,45.42844886376679,45.29736673465702
42.907268170426065,45.51003042824697,48.443127190535876,45.07833405049012,38.33948616264241,45.67991888046948,45.510030428246964
43.10776942355889,45.72269412183691,48.706147016378665,45.28168596037503,38.33948616264241,45.93782978338614,45.7226941218369
43.30827067669173,45.93535781542685,48.96916684222147,45.48512353387355,38.33948616264241,46.20317566099477,45.93535781542684
43.50877192982456,46.148021509016786,49.23218666806427,45.68864677098566,38.33948616264241,46.47706811295839,46.14802150901678
43.70927318295739,46.360685202606724,49.49520649390706,45.892255671711354,38.33948616264241,46.760741244665994,46.36068520260672
43.909774436090224,46.57334889619667,49.758226319749866,46.095950236050655,38.33948616264241,47.055560549244625,46.57334889619666
44.11027568922306,46.78601258978661,50.02124614559267,46.29973046400354,38.33948616264241,47.363037297570116,46.7860125897866
44.310776942355886,46.99867628337654,50.28426597143546,46.503596355570004,38.33948616264241,47.68484884517197,46.99867628337653
44.51127819548872,47.211339976966485,50.54728579727826,46.707547910750066,38.33948616264241,48.022862435038796,47.21133997696648
44.71177944862155,47.42400367055642,50.81030562312105,46.91158512954371,38.33948616264241,48.37915489139877,47.42400367055641
44.91228070175438,47.63666736414636,51.07332544896386,47.115708011950964,38.33948616264241,48.75601254227452,47.636667364146355
45.11278195488722,47.84933105773631,51.33634527480666,47.3199165579718,38.33948616264241,49.15588510917911,47.8493310577363
45.313283208020046,48.06199475132624,51.59936510064945,47.52421076760622,38.33948616264241,49.581256401302994,48.06199475132624
45.51378446115288,48.27465844491617,51.862384926492254,47.72859064085423,38.33948616264241,50.034388912072984,48.27465844491617
45.71428571428571,48.48732213850611,52.12540475233506,47.93305617771584,38.33948616264241,50.51690824628454,48.48732213850611
45.91478696741854,48.699985832096054,52.38842457817786,48.13760737819104,38.33948616264241,51.029228253175184,48.699985832096054
46.11528822055138,48.912649525686,52.651444404020666,48.34224424227983,38.33948616264241,51.56988554568154,48.912649525686
46.315789473684205,49.12531321927594,52.914464229863455,48.5469667699822,38.33948616264241,52.134942090583976,49.12531321927594
46.51629072681704,49.33797691286587,53.17748405570626,48.751774961298175,38.33948616264241,52.71768738099133,49.33797691286587
46.716791979949875,49.550640606455815,53.44050388154906,48.95666881622773,38.33948616264241,53.30886585841866,49.550640606455815
46.9172932330827,49.763304300045746,53.70352370739185,49.161648334770874,38.33948616264241,53.89752566991306,49.763304300045746
47.11779448621554,49.97596799363569,53.966543533234656,49.36671351692763,38.33948616264241,54.472357152501054,49.97596799363569
47.31829573934837,50.18863168722563,54.22956335907746,49.57186436269796,38.33948616264241,55.023174983754885,50.18863168722563
47.5187969924812,50.40129538081557,54.49258318492025,49.77710087208188,38.33948616264241,55.54212769676821,50.40129538081557
47.719298245614034,50.613959074405514,54.75560301076305,49.9824230450794,38.33948616264241,56.02433821291347,50.613959074405514
47.91979949874686,50.826622767995445,55.01862283660584,50.187830881690495,38.33948616264241,56.467910706542256,50.826622767995445
48.1203007518797,51.03928646158539,55.28164266244865,50.393324381915185,38.33948616264241,56.87344759241431,51.03928646158539
48.32080200501253,51.25195015517532,55.54466248829145,50.59890354575349,38.33948616264241,57.24331655645711,51.25195015517532
48.52130325814536,51.46461384876526,55.80768231413424,50.80456837320535,38.33948616264241,57.580889376335364,51.46461384876526
48.721804511278194,51.677277542355206,56.070702139977044,51.01031886427082,38.33948616264241,57.8898949817764,51.677277542355206
48.92230576441102,51.889941235945145,56.333721965819834,51.21615501894988,38.33948616264241,58.17394473037382,51.889941235945145
