model,t,mean_error
forest,4.828,1.2822692481237585
forest,4.832,1.2779518800870793
forest,4.836,1.2734974858825903
forest,4.84,1.2689122370906216
forest,4.844,1.264203233867247
forest,4.848,1.2593787611651532
forest,4.852,1.2544486633097134
forest,4.856,1.249424914293465
forest,4.86,1.2443225268760671
forest,4.864,1.2391610681062004
forest,4.868,1.2339672633389847
forest,4.872,1.2287794083924974
forest,4.876,1.2236538547240603
forest,4.88,1.2186696315523933
forest,4.884,1.213915266026611
forest,4.888,1.2094434083352046
forest,4.892,1.20523748699928
forest,4.896,1.201243005177655
forest,4.9,1.1974133214498461
forest,4.904,1.1937235958717052
forest,4.908,1.19016643744134
forest,4.912,1.1867462330581533
forest,4.916,1.1834804391887233
forest,4.92,1.1804407737375908
forest,4.924,1.178117417902993
forest,4.928,1.1769312160011192
forest,4.932,1.1760991252455093
forest,4.936,1.175404090663698
forest,4.94,1.1747991474183281
forest,4.944,1.1742619057986057
forest,4.948,1.1737778090867528
forest,4.952,1.17333660454667
forest,4.956,1.1729307439940293
forest,4.96,1.1725541028018025
forest,4.964,1.1722008276900082
forest,4.968,1.1718644048807587
forest,4.972,1.1715370723119778
forest,4.976,1.1712096386010256
forest,4.98,1.1708716741285163
forest,4.984,1.1705119568438846
forest,4.988,1.1701190230562741
forest,4.992,1.1696816949802213
forest,4.996,1.169189508780878
forest,5.0,1.1686330206409161
forest,5.0040000000000004,1.168004006560498
forest,5.008,1.1672955908825124
forest,5.0120000000000005,1.1665023438641349
forest,5.016,1.1656203867599502
forest,5.0200000000000005,1.1646475388341981
forest,5.024,1.163583536607701
forest,5.0280000000000005,1.1624303504754248
forest,5.032,1.1611926126659124
forest,5.0360000000000005,1.1598781423288356
forest,5.04,1.1584984884067504
forest,5.0440000000000005,1.157069281728289
forest,5.048,1.1556099827644697
forest,5.0520000000000005,1.1541424069561566
forest,5.056,1.152687481388255
forest,5.0600000000000005,1.1512604563411357
forest,5.064,1.1498662314912744
forest,5.0680000000000005,1.148497326941183
forest,5.072,1.1471358415779855
forest,5.0760000000000005,1.145758211577562
forest,5.08,1.1443402536090328
forest,5.0840000000000005,1.1428607492790501
forest,5.088,1.1413032789709212
forest,5.0920000000000005,1.1396568379126637
forest,5.096,1.1379158701544556
forest,5.1000000000000005,1.1360801511934255
forest,5.104,1.134154722134547
forest,5.1080000000000005,1.132149904010482
forest,5.112,1.1300812813706056
forest,5.1160000000000005,1.1279694142573107
forest,5.12,1.1258389414103978
forest,5.124,1.1237167926645002
forest,5.128,1.1216296317313172
forest,5.132,1.1196015093916678
forest,5.136,1.117653905896321
forest,5.14,1.1158128039732709
forest,5.144,1.1141437826606864
forest,5.148,1.1129678099948719
forest,5.152,1.1129142651285686
forest,5.156,1.1134584554136986
forest,5.16,1.1142288104556974
forest,5.164,1.115153097905615
forest,5.168,1.116200685092545
forest,5.172,1.1173459441986897
forest,5.176,1.1185670158115468
forest,5.18,1.1198494886422086
forest,5.184,1.1211890644293008
forest,5.188,1.1225920824358793
forest,5.192,1.1240737191930052
forest,5.196,1.125653827711948
forest,5.2,1.1273516205289165
forest,5.204,1.1291833009418304
forest,5.208,1.1311698148353622
forest,5.212,1.1333637817831592
forest,5.216,1.135889736920326
forest,5.22,1.1388764130068547
forest,5.224,1.1422464040954525
forest,5.228,1.1458191723368991
forest,5.232,1.1494846792367706
forest,5.236,1.1531931230907098
forest,5.24,1.156921079346195
forest,5.244,1.1606553310304928
forest,5.248,1.1643861046006987
forest,5.252,1.1681044271233116
forest,5.256,1.171802218685729
forest,5.26,1.1754792858739989
forest,5.264,1.1792653543668246
forest,5.268,1.1844220277118567
forest,5.272,1.1900147758481663
forest,5.276,1.1955500735562683
forest,5.28,1.2009921947577087
forest,5.284,1.2063260293578595
forest,5.288,1.2115404781960468
forest,5.292,1.2166262200365294
forest,5.296,1.2215751197725102
forest,5.3,1.2263799761879022
forest,5.304,1.231034369752881
forest,5.308,1.2355325511623778
forest,5.312,1.2398693526125353
forest,5.316,1.2440401150454115
forest,5.32,1.2480406280446155
forest,5.324,1.2518670802911487
forest,5.328,1.2555160190431514
forest,5.332,1.258984317437335
forest,5.336,1.262269148651224
forest,5.34,1.265367966145388
forest,5.344,1.268278489330627
forest,5.348,1.2709986940824192
forest,5.352,1.2735268075643802
forest,5.356,1.275861306842756
forest,5.36,1.278000920804842
forest,5.364,1.279944634984684
forest,5.368,1.2816916991436127
forest,5.372,1.2832416380620637
forest,5.376,1.2845942675348276
forest,5.38,1.2857497217620024
forest,5.384,1.286708511539733
forest,5.388,1.2874716835056328
forest,5.392,1.2880414151769126
forest,5.396,1.2884247202178336
forest,5.4,1.288739830289202
forest,5.404,1.290552824534691
forest,5.408,1.2925272108226158
forest,5.412,1.2943263606196862
forest,5.416,1.295943775978803
forest,5.42,1.297380652319854
forest,5.424,1.298639704993691
forest,5.428,1.299724377926692
forest,5.432,1.300638698983263
forest,5.436,1.3013872916557025
forest,5.44,1.301975453590044
forest,5.444,1.3024092850747375
forest,5.448,1.302695871514947
forest,5.452,1.3028435350099552
forest,5.456,1.3028621814121455
forest,5.46,1.3027637849260496
forest,5.464,1.3025630753062416
forest,5.468,1.302278522925103
forest,5.472,1.3019337408101557
forest,5.476,1.301559379385734
forest,5.48,1.3011952885173579
forest,5.484,1.3008917413084558
forest,5.488,1.3007065265200264
forest,5.492,1.3006935027068456
forest,5.496,1.3008838120548698
forest,5.5,1.3012735876117811
forest,5.5040000000000004,1.3018312437936856
forest,5.508,1.302516797453452
forest,5.5120000000000005,1.3032971339929276
forest,5.516,1.304152277533708
forest,5.5200000000000005,1.3050760874225953
forest,5.524,1.3060744666263324
forest,5.5280000000000005,1.3071614956192472
forest,5.532,1.3083526420193539
forest,5.5360000000000005,1.309655546092599
forest,5.54,1.3110622092025197
forest,5.5440000000000005,1.3125475887399332
forest,5.548,1.3140753213212277
forest,5.5520000000000005,1.3156060423442075
forest,5.556,1.3171036139997605
forest,5.5600000000000005,1.318537908272887
forest,5.564,1.319885135609334
forest,5.5680000000000005,1.3211270593622424
forest,5.572,1.3222499484730406
forest,5.5760000000000005,1.323243647736285
forest,5.58,1.3241008848175446
forest,5.5840000000000005,1.324816830303491
forest,5.588,1.3253889057785122
forest,5.5920000000000005,1.3258168524248757
forest,5.596,1.326103113216228
forest,5.6000000000000005,1.3262536441342907
forest,5.604,1.3262793529947021
forest,5.6080000000000005,1.3261984319401945
forest,5.612,1.3260397114207112
forest,5.6160000000000005,1.3258461767820005
forest,5.62,1.3256746917842206
forest,5.6240000000000006,1.3255835593555996
forest,5.628,1.3256048543225516
forest,5.632,1.3257230317370152
forest,5.636,1.3258860206402399
forest,5.64,1.3260346228526951
forest,5.644,1.3261213199445918
forest,5.648,1.326114144909213
forest,5.652,1.3259942109213259
forest,5.656,1.3257526703752005
forest,5.66,1.3253889392658835
forest,5.664,1.3249105557250762
forest,5.668,1.3243349688260442
forest,5.672,1.3236941004469263
forest,5.676,1.3230435871223765
forest,5.68,1.3224797884515245
forest,5.684,1.322159324521802
forest,5.688,1.3222514054253938
forest,5.692,1.322758915681968
forest,5.696,1.3235212401881793
forest,5.7,1.3243934362382155
forest,5.704,1.3252907087682713
forest,5.708,1.3261667553883119
forest,5.712,1.3269956030772925
forest,5.716,1.3277615677191743
forest,5.72,1.3284539079624085
forest,5.724,1.3290640556841822
forest,5.728,1.3295843201208268
forest,5.732,1.330007446274775
forest,5.736,1.3303266409181351
forest,5.74,1.3305358131869616
forest,5.744,1.330629871656998
forest,5.748,1.3306049915426785
forest,5.752,1.3304588151967907
forest,5.756,1.3301905770258726
forest,5.76,1.3298011540019303
forest,5.764,1.3292930406486572
forest,5.768,1.3286702383858515
forest,5.772,1.327938039007269
forest,5.776,1.3271026770440026
forest,5.78,1.3261708330126365
forest,5.784,1.3251489954707933
forest,5.788,1.3240427349746011
forest,5.792,1.3228559956487835
forest,5.796,1.3215905445839127
forest,5.8,1.32024570781287
forest,5.804,1.3188184558064358
forest,5.808,1.317303805993031
forest,5.812,1.3156954300128965
forest,5.816,1.3139863236594684
forest,5.82,1.3121694200369165
forest,5.824,1.310238077620146
forest,5.828,1.3081864265022092
forest,5.832,1.306009591615468
forest,5.836,1.3037038283925981
forest,5.84,1.3012666093477105
forest,5.844,1.2986966961739057
forest,5.848,1.2959942262955315
forest,5.852,1.2931608382210311
forest,5.856,1.2901998575839404
forest,5.86,1.2871165653441468
forest,5.864,1.283918570226099
forest,5.868,1.2806163067628653
forest,5.872,1.277223673463893
forest,5.876,1.2737588030398719
forest,5.88,1.2702449007784786
forest,5.884,1.2667109709136763
forest,5.888,1.2631920464244573
forest,5.892,1.2597282593667516
forest,5.896,1.256361895339349
forest,5.9,1.2531318782713092
forest,5.904,1.2500664018951622
forest,5.908,1.2471763411785521
forest,5.912,1.2444528496593605
forest,5.916,1.2418705694631305
forest,5.92,1.239394550754893
forest,5.924,1.2369874673745325
forest,5.928,1.2346148112959265
forest,5.932,1.2322476095335069
forest,5.936,1.2298632961050937
forest,5.94,1.2274455717098396
forest,5.944,1.224983873450364
forest,5.948,1.2224728139026915
forest,5.952,1.2199117584185222
forest,5.956,1.217304593833131
forest,5.96,1.2146596669008214
forest,5.964,1.2119898016605428
forest,5.968,1.2093122161876058
forest,5.972,1.2066480492007543
forest,5.976,1.2040211294005734
forest,5.98,1.2014557167445978
forest,5.984,1.1989733909594023
forest,5.988,1.1965900172456023
forest,5.992,1.1943142453772737
forest,5.996,1.1921485705343675
forest,6.0,1.1900926387914956
forest,6.0040000000000004,1.1881472272349898
forest,6.008,1.1863169709486674
forest,6.0120000000000005,1.1846103001083665
forest,6.016,1.1830359120857676
forest,6.0200000000000005,1.1815967213504923
forest,6.024,1.180284351493388
forest,6.0280000000000005,1.1790777480533412
forest,6.032,1.1779467689560659
forest,6.0360000000000005,1.1768581197201684
forest,6.04,1.175780370534227
forest,6.0440000000000005,1.1746866604145916
forest,6.048,1.1735554376407713
forest,6.0520000000000005,1.1723701254803216
forest,6.056,1.1711184123228937
forest,6.0600000000000005,1.16979154368186
forest,6.064,1.1683837733412552
forest,6.0680000000000005,1.166892025240338
forest,6.072,1.165315786354037
forest,6.0760000000000005,1.1636572642890903
forest,6.08,1.1619218938045983
forest,6.0840000000000005,1.160119377257551
forest,6.088,1.1582656244416918
forest,6.0920000000000005,1.1563862129476978
forest,6.096,1.1545219724880575
forest,6.1000000000000005,1.1527350843851796
forest,6.104,1.1511048949040255
forest,6.1080000000000005,1.1496931960737118
forest,6.112,1.148496521318671
forest,6.1160000000000005,1.1474532386216691
forest,6.12,1.14649261861201
forest,6.1240000000000006,1.1455608457662882
forest,6.128,1.144620871095494
forest,6.132000000000001,1.1436462053297896
forest,6.136,1.1426165823166134
forest,6.140000000000001,1.1415162966311523
forest,6.144,1.140335478573076
forest,6.148,1.1390796735224886
forest,6.152,1.137839985404899
forest,6.156,1.1372418399665778
forest,6.16,1.137389457299723
forest,6.164,1.1375663884160339
forest,6.168,1.137641068268003
forest,6.172,1.13761481731949
forest,6.176,1.137623512910907
forest,6.18,1.1382798467957889
forest,6.184,1.1395694063161799
forest,6.188,1.140876133210953
forest,6.192,1.1420548763269367
forest,6.196,1.1430757591948177
forest,6.2,1.143931196186112
forest,6.204,1.1446210364243878
forest,6.208,1.1451493564476005
forest,6.212,1.14552387471967
forest,6.216,1.1457562294400845
forest,6.22,1.1458626039703261
forest,6.224,1.1458643462380824
forest,6.228,1.1457880378457335
forest,6.232,1.1456641614900456
forest,6.236,1.145523573943556
forest,6.24,1.1453922569977575
forest,6.244,1.1452874119871863
forest,6.248,1.1452198835412937
forest,6.252,1.1452076678227268
forest,6.256,1.1453060549543053
forest,6.26,1.1456465287578361
forest,6.264,1.1463607817434167
forest,6.268,1.1473709981116544
forest,6.272,1.1485020818369494
forest,6.276,1.149649588389527
forest,6.28,1.1507669398583165
forest,6.284,1.1518325046991567
forest,6.288,1.1528343698881731
forest,6.292,1.1537642104225605
forest,6.296,1.1546148494276696
forest,6.3,1.15537944280593
forest,6.304,1.156051541071418
forest,6.308,1.156626076036059
forest,6.312,1.157103896878717
forest,6.316,1.1575415277252687
forest,6.32,1.1589634525810912
forest,6.324,1.1611667959966359
forest,6.328,1.1632948480723408
forest,6.332,1.1652997227776938
forest,6.336,1.1671723513112489
forest,6.34,1.1689089084832398
forest,6.344,1.1705073509633241
forest,6.348,1.1719666566605682
forest,6.352,1.1732865919048439
forest,6.356,1.174467643867718
forest,6.36,1.1755110367587993
forest,6.364,1.176418817433394
forest,6.368,1.1771940213214496
forest,6.372,1.177840947552029
forest,6.376,1.1783655931041848
forest,6.38,1.1787763242535028
forest,6.384,1.1790848987940301
forest,6.388,1.1793079767729528
forest,6.392,1.1794691975058058
forest,6.396,1.1796015377951972
forest,6.4,1.179748549710613
forest,6.404,1.179960981822601
forest,6.408,1.1802845088863554
forest,6.412,1.1807411266938186
forest,6.416,1.1813191405469645
forest,6.42,1.1819827841338666
forest,6.424,1.182691425949074
forest,6.428,1.183413070468365
forest,6.432,1.1841289935357728
forest,6.436,1.1848336737945444
forest,6.44,1.185533506070835
forest,6.444,1.1862453668779642
forest,6.448,1.1869944289038687
forest,6.452,1.1878097857362857
forest,6.456,1.1887169400795388
forest,6.46,1.189728853091468
forest,6.464,1.1908404521295604
forest,6.468,1.1920306231264077
forest,6.472,1.1932703651541332
forest,6.476,1.1945342491156323
forest,6.48,1.195891971413411
forest,6.484,1.1988677196250315
forest,6.488,1.2022114871543126
forest,6.492,1.2055146426073344
forest,6.496,1.208762488927283
forest,6.5,1.2119518191274867
forest,6.5040000000000004,1.2150833586861323
forest,6.508,1.2181603081779149
forest,6.5120000000000005,1.2211876264310795
forest,6.516,1.2241714771608816
forest,6.5200000000000005,1.2271187251887414
forest,6.524,1.2300364900644085
forest,6.5280000000000005,1.232931841731046
forest,6.532,1.2358117897509404
forest,6.5360000000000005,1.2386837731779516
forest,6.54,1.2415568999522935
forest,6.5440000000000005,1.2444442057832181
forest,6.548,1.247366118141158
forest,6.5520000000000005,1.2503547228739296
forest,6.556,1.253456270391729
forest,6.5600000000000005,1.2567249116790324
forest,6.564,1.2602002292962038
forest,6.5680000000000005,1.2638796880565724
forest,6.572,1.2677166928566626
forest,6.5760000000000005,1.271647070177631
forest,6.58,1.2756137892613766
forest,6.5840000000000005,1.2795754421889147
forest,6.588,1.2835048713623043
forest,6.5920000000000005,1.2873854055791052
forest,6.596,1.2912075804528196
forest,6.6000000000000005,1.2949667676782113
forest,6.604,1.2986614656018287
forest,6.6080000000000005,1.3022919600581635
forest,6.612,1.3058591673419748
forest,6.6160000000000005,1.3093635897957687
forest,6.62,1.3128044160503891
forest,6.6240000000000006,1.3161788608297984
forest,6.628,1.3194818427729962
forest,6.632000000000001,1.3227060410305367
forest,6.636,1.325842281867113
forest,6.640000000000001,1.3288801324391406
forest,6.644,1.3318085543488143
forest,6.648000000000001,1.3346164956236564
forest,6.652,1.3372933522096613
forest,6.656000000000001,1.339829281279039
forest,6.66,1.3422153829856862
forest,6.664,1.3444437826634361
forest,6.668,1.3465076472249522
forest,6.672,1.348401164377788
forest,6.676,1.3501195061769447
forest,6.68,1.3516587920678673
forest,6.684,1.3530160619759748
forest,6.688,1.354189267311924
forest,6.692,1.355177286776542
forest,6.696,1.3559799742913288
forest,6.7,1.356598248007478
forest,6.704,1.3570342319038156
forest,6.708,1.3572914645003338
forest,6.712,1.357375191521987
forest,6.716,1.3572927580775906
forest,6.72,1.3570541045850726
forest,6.724,1.3566723361527377
forest,6.728,1.3561642550258084
forest,6.732,1.3555505937531114
forest,6.736,1.354855467145469
forest,6.74,1.3541043989116845
forest,6.744,1.3533205171159386
forest,6.748,1.3525195296779327
forest,6.752,1.3517055414447836
forest,6.756,1.350870130926371
forest,6.76,1.3499953069615493
forest,6.764,1.34905853646911
forest,6.768,1.348037374286275
forest,6.772,1.3469123933934315
forest,6.776,1.3456684601672548
forest,6.78,1.3442949830578765
forest,6.784,1.3427857437248574
forest,6.788,1.3411387170237177
forest,6.792,1.3393561286331654
forest,6.796,1.3374449445756897
forest,6.8,1.3354180396064375
forest,6.804,1.333296471840752
forest,6.808,1.3311136729881332
forest,6.812,1.328923107769842
