t,position_error,velocity_error,energy,energy_rel_error,ang_mom_rel_error,radius,radius_true,model,predicted_x,predicted_y,predicted_vx,predicted_vy,truth_x,truth_y,truth_vx,truth_vy
1.408,1.551952881223985,9.209844385922155,-40.56563705685491,1.1634833775137057,0.5728888668864135,0.8468320098199809,1.0262134809366925,linear,0.8184747274970393,-0.21730985551602408,2.0769056630616225,2.7916097799586965,-0.11932686924868571,1.0192522782567182,-6.120652148396803,-1.4061610023374016
1.412,1.5583497858612552,9.240616035402882,-40.200533369585,1.1440113362544908,0.5650400856794275,0.8519290875774767,1.0234779798004279,linear,0.8266514647146163,-0.20598671351757472,2.0108946731889823,2.8697197563137595,-0.1437721200199655,1.0133295380286365,-6.101349763381873,-1.5552632849046022
1.416,1.5646679052293357,9.271518335232626,-39.84515178795796,1.125057803158313,0.557258549064778,0.856891091078762,1.0207519593639593,linear,0.8345590277928231,-0.19435424127003054,1.942324732631592,2.9462592900030784,-0.16813264844148781,1.0068098008429462,-6.078283259194111,-1.7046438139130229
1.42,1.5709053029087383,9.30254499929392,-39.49925935713782,1.106610354066404,0.5495489965931034,0.8617169165440139,1.0180371147010798,linear,0.8421872658869153,-0.18241889550165974,1.8712389033923809,3.021141105274197,-0.19239330683029165,0.9996921438101856,-6.051407380056541,-1.854207018833587
1.424,1.5770601014403918,9.333688929143884,-39.162635582690775,1.0886572293694745,0.5419160995588216,0.8664055359736383,1.0153351606627528,linear,0.8495262059293752,-0.17018747957769487,1.7976830053540833,3.0942791755654793,-0.21653877076875055,0.9919760325895058,-6.020679044628623,-2.0038541967006225
1.428,1.5831304823052075,9.36494221265728,-38.83507201171785,1.0711873116683004,0.5343644560625362,0.8709559964737627,1.0126478308628406,linear,0.8565660635860578,-0.1576671383208638,1.7217055780017378,3.1655888146511653,-0.24055354816839458,0.983661333902483,-5.98605752990571,-2.1534835216487576
1.432,1.5891146858562388,9.396296124668424,-38.51637182405615,1.054190103971298,0.5268985861749064,0.8753674195459602,1.0099768765803914,linear,0.8632972540535251,-0.14486535246978982,1.643357839302343,3.2349867665453726,-0.26442198907941245,0.9747483279895226,-5.947504660094217,-2.302990064185673
1.436,1.5950110112093674,9.427741129649887,-38.20634943296235,1.0376557083978122,0.5195229272086389,0.8796390003421812,1.007324065576344,linear,0.8697104026862773,-0.13178993278041112,1.5626936417815074,3.302391294072205,-0.2881282962649111,0.96523772096864,-5.904985000039628,-2.4522658208374732
1.44,1.6008178160984026,9.45926688646299,-37.90483009474415,1.0215748053586282,0.5122418291050761,0.8837700068860109,1.0046911808227268,linear,0.875796355442752,-0.1184490137759387,1.4797694258398133,3.3677222660104644,-0.31165653655719583,0.95513065705386,-5.858466052722782,-2.601199754798688
1.444,1.606533516700389,9.490862255212404,-37.611649526857434,1.0059386331879818,0.5050595499416284,0.8877597792615145,1.0020800191426398,linear,0.8815461891391412,-0.10485104715123485,1.3946441703544454,3.430901242722912,-0.33499065301126885,0.9444287305879662,-5.807918460275804,-2.749677848208951
1.448,1.6121565874368142,9.52251530623391,-37.32665353403664,0.9907389682040046,0.4979802515660945,0.8916077287710585,0.9994923897595903,linear,0.8869512215002615,-0.09100479483785194,1.3073793406144314,3.4918515601815407,-0.3581144778684175,0.9331339978418789,-5.7533162079030715,-2.8975831666627845
1.452,1.6176855607562644,9.554213331241032,-37.04969764207515,0.9759681051771684,0.49100799536367495,0.8953133370636215,0.9969301127550233,linear,0.8920030209969146,-0.07691932173632147,1.2180388336405772,3.550498412301951,-0.3810117463401707,0.9212489885305475,-5.694636830025015,-3.044795936537175
1.456,1.623119026903913,9.5859428566526,-36.780646738919074,0.9616188381887714,0.4841467381622485,0.8988761552352229,0.9943950174332211,linear,0.8966934164593818,-0.06260398812262831,1.126688920943869,3.6067689315016236,-0.4036661112200369,0.9087767169929636,-5.631861617893996,-3.191193635693302
1.46,1.6284556336830305,9.6176896591193,-36.519374722783084,0.9476844418639344,0.47740032828123435,0.9022958029032087,0.9918889405930962,linear,0.9010145064569188,-0.048068441736141825,1.0333981887787496,3.6605922673986844,-0.42606115832729413,0.8957206929817458,-5.564975827862406,-3.3366510980735486
1.464,1.6336940862134741,9.649438783262774,-36.2657641570398,0.9341586529658471,0.4707725017291035,0.9055719672562303,0.9894137247067745,linear,0.9049586684333474,-0.03332260955660572,0.9382374759502472,3.7118996635696284,-0.44818042278368775,0.8820849320057382,-5.493968889414203,-3.481040632672292
1.468,1.6388331466918642,9.681174561636158,-36.01970593167445,0.9210356523401614,0.46426687855434073,0.9087044020818543,0.9869712160052964,linear,0.9085185675890813,-0.018376689278110626,0.841279809236457,3.760624532286446,-0.4700074061201975,0.8678739651672569,-5.418834612003128,-3.624232157308772
1.472,1.643871634157854,9.71288063690953,-35.78109893113519,0.9083100472004817,0.45788695935438817,0.9116929267738162,0.9845632624721864,linear,0.9116871655001743,-0.003241140488287452,0.7426003364903205,3.8067025271556267,-0.4915255942070758,0.8530928484340122,-5.33957138967442,-3.7660933475721667
1.476,1.6488084242705965,9.744539986278003,-35.54984970844436,0.8959768537477727,0.4516361219468184,0.9145374253210239,0.982191711746133,linear,0.9144577284652388,0.012073324438734255,0.6422762574870422,3.8500716135836512,-0.5127184759961396,0.8377471712843887,-5.256182402383014,-3.90648980124282
1.48,1.6536424490991462,9.776134948083884,-35.325872165469576,0.8840314801182853,0.4455176182067064,0.9172378452804798,0.9798584089345049,linear,0.9168238355713564,0.027555749726761905,0.5403867525857967,3.8906721369957777,-0.5335695630598238,0.8218430646636913,-5.1686758128607435,-4.045285218419136
1.484,1.6583726969301684,9.80764725063739,-35.109087239283085,0.8724697096561903,0.4395345710738738,0.9197941967363586,0.9775651943399701,linear,0.9187793864703747,0.04319494585023985,0.43701290927663344,3.9284468887372057,-0.5540624099068063,0.8053872081882141,-5.07706495782899,-4.182341597497103
1.488,1.662998212095906,9.83905804321291,-34.899422594566104,0.8612876845086066,0.433689971733389,0.9222065512475375,0.9753139011030206,linear,0.92031860885728,0.05897949944580531,0.3322376466856592,3.9633411695880496,-0.5741806350490893,0.7883868365335744,-4.981368532302497,-4.317519447058722
1.492,1.6675180948249293,9.870347929189807,-34.69681232203892,0.8504818895420019,0.4279866769724026,0.9244750407859227,0.9731063527637906,linear,0.9214360656426259,0.07489778347302237,0.22614563811368396,3.995302850825972,-0.5939079427903229,0.7708497449437299,-4.881610765685787,-4.450678013627073
1.496,1.6719315011177318,9.90149700129791,-34.50119664292003,0.8400491365801384,0.4224274067160971,0.9265998566679653,0.9709443607471373,linear,0.9221266618113068,0.09093796761435638,0.11882323168553963,4.024282432772816,-0.6132281456998777,0.7527842937974707,-4.777821588326789,-4.581675525139709
1.5,1.6762376426487424,9.932484878918713,-34.31252161943637,0.8299865489647436,0.417014741745222,0.9285812484817896,0.9688297217755579,linear,0.9223856509602759,0.10708802890420173,0.010358369189228472,4.05023310076412,-0.6321251877317784,0.7341994121699967,-4.670036787163964,-4.710369449878984
1.504,1.6804357866958304,9.963290747383262,-34.13073887142358,0.8202915464409766,0.41175112159737864,0.9304195230123904,0.9667642152151366,linear,0.9222086415081288,0.12333576257653649,-0.09915949681407564,4.073110778483014,-0.6505831679421095,0.715104600328475,-4.558298149084498,-4.8366167704783365
1.508,1.6845252560978496,9.993893399197383,-33.95580529906837,0.8109618303704722,0.4066388426539052,0.9321150431673776,0.964749600360333,linear,0.9215916025697997,0.13966879312054895,-0.2096394875263668,4.092874178602678,-0.6685863647529596,0.6955099311022415,-4.442653590603043,-4.960274272498462
1.512,1.688505429240234,10.024271277113893,-33.78768281185621,0.8019953692753341,0.40168005641390214,0.9336682269057591,0.9627876136640439,linear,0.9205308694899552,0.156074585533363,-0.3209893840109824,4.109484850684256,-0.6861192607054079,0.6754260500705971,-4.3231572724739085,-5.081198846937311
1.516,1.6923757400681152,10.054402518960059,-33.62633806379582,0.7933903847168876,0.3968767679566274,0.9350795461722625,0.9608799659199915,linear,0.9190231490290084,0.17254045675878288,-0.43311571476649596,4.122907226279917,-0.7031665676385365,0.6548641745139548,-4.199869697865559,-5.199247805904309
1.52,1.6961356781258683,10.084265004116743,-33.471742194997134,0.7851453375132784,0.3922308345931742,0.9363495258396964,0.9590283394050981,linear,0.917065524196025,0.18905358730078134,-0.5459238446886844,4.133108661193586,-0.719713252226023,0.6338360910774498,-4.072857792755485,-5.314279210553164
1.524,1.699784788621457,10.113836401533693,-33.32387057968258,0.7772589143001839,0.3877439647080372,0.9374787426618443,0.9572343849900975,linear,0.9146554587231486,0.20560103300027233,-0.6593180653314916,4.140059474854739,-0.7357445617965803,0.612354152100015,-3.9421949672467274,-5.4261522102303985
1.528,1.7033226725133808,10.143094219153001,-33.182702580711606,0.7697300144388921,0.3834177167908578,0.9384678242393706,0.9554997192272013,linear,0.9117908011765262,0.22216973696353567,-0.773201686376565,4.143732986763605,-0.7512460503594253,0.5904312705663755,-3.8079611565650273,-5.534727391660045
1.532,1.7067489866175038,10.172015854600584,-33.04822131069611,0.7625577372758913,0.37925349865833474,0.9393174480012004,0.953825921424183,linear,0.9084697886990867,0.23874654163050113,-0.8874771282196877,4.144105549969083,-0.7662036047511371,0.5680809136443988,-3.670242840568293,-5.63986713685004
1.536,1.710063443730511,10.200578646993113,-32.920413399779896,0.7557413697578752,0.3752525668659775,0.9400283402038011,0.9522145307147418,linear,0.9046910503808859,0.25531820097095004,-1.002046015581275,4.141156581543671,-0.7806034708157613,0.545317094775767,-3.5291330406878028,-5.741435988274741
1.54,1.7132658127662326,10.228759929695778,-32.79926877014825,0.7492803744056815,0.3714160263090786,0.9406012749507641,0.9506670431354699,linear,0.900453610253112,0.2718713927965566,-1.1168092720470308,4.134868590022777,-0.7944322795258929,0.5221543642939613,-3.3847312933235574,-5.839301019762238
1.544,1.7163559189006126,10.25653708385453,-32.68478041732382,0.7431743776501658,0.36774483001198144,0.9410370732350422,0.9491849087201613,linear,0.8957568899022186,0.2883927311765656,-1.2316672154439006,4.125227199778866,-0.807677072948796,0.49860779855008885,-3.237143598834091,-5.9333322113966425
1.548,1.719333643720632,10.283887592515171,-32.57694419829404,0.7374231585324218,0.3642397791044249,0.9413366020061474,0.9477695286225538,linear,0.8906007107010364,0.3048687789447927,-1.3465196539555764,4.112221172303965,-0.8203253299584357,0.4746929875340498,-3.0864823453934336,-6.0234028266362
1.552,1.7221989253721108,10.310789095131094,-32.475758626501246,0.7320266377700061,0.36090152298345723,0.9415007732645625,0.9464222522788907,linear,0.8849852956540977,0.3212860602855319,-1.4612659828810417,4.095842424377233,-0.8323649915916779,0.4504260209859485,-2.9328662071341856,-6.109389789749616
1.556,1.724951758700936,10.337219442251792,-32.38122467371042,0.7269848671899714,0.35773055965912615,0.9415305431855541,0.9451443746219091,linear,0.8789112708547943,0.33763107338587034,-1.575805281938963,4.076086043097443,-0.8437844859449029,0.4258234730004157,-2.7764200161548134,-6.191174061587363
1.56,1.7275921953819566,10.36315675017549,-32.29334557875244,0.7222980195285855,0.3547272362818755,0.9414269112745113,0.9439371333580224,linear,0.8723796665523834,0.3538903031418335,-1.690036413020159,4.052950297763383,-0.8545727525059283,0.40090238513458887,-2.617274608140159,-6.268641011633557
1.564,1.7301203440295159,10.38857945534179,-32.21212666312014,0.7179663785965353,0.35189174984930305,0.9411909195558553,0.9428017063195231,linear,0.8653919178272435,0.3700502339057255,-1.8038581182899038,4.026436648588427,-0.864719265815493,0.37568024803883304,-2.455566641525377,-6.341680784228957
1.568,1.7325363702834073,10.41346636823399,-32.1375751533737,0.7139903298072878,0.34922414808967356,0.9408236517974877,0.9417392089036364,linear,0.8579498648731777,0.38609736226197733,-1.9171691185414348,3.996549752238691,-0.8742140583526514,0.35017498163780036,-2.2914383903233726,-6.410188656818214
1.572,1.7348404968638849,10.437796726556138,-32.069700010288024,0.7103703510650233,0.3467243305193203,0.9403262327726559,0.9407506916101425,linear,0.8500557528859601,0.40201820981878256,-2.0298682117017672,3.963297464187444,-0.8830477425392996,0.3244049138980608,-2.1250375109325157,-6.474065388055932
1.576,1.737033003589286,10.46155024744676,-32.008511764650386,0.7071070040072484,0.34439204967082115,0.9396998275610255,0.9398371376891121,linear,0.8417122315577105,0.41779933600277586,-2.141854371390736,3.926690837881653,-0.8912115317607222,0.2983887582271998,-1.956516783442766,-6.533217553607586
1.58,1.7391142273498343,10.484707178490046,-31.95402235959003,0.7042009255957725,0.34222691248859044,0.9389456408906456,0.9389994609100106,linear,0.832922354177085,0.4334273508439999,-2.253026845434108,3.886744120719791,-0.8986972603015292,0.27214558955789814,-1.7860338281622528,-6.58755786750358
1.584,1.7410845620312387,10.507248347285843,-31.906244999293758,0.7016528200482719,0.34022838188830146,0.9380649165223943,0.9382385034630667,linear,0.8236895763356651,0.44888892773840955,-2.3632852542316387,3.8434747468432486,-0.9054974020996502,0.24569481917899538,-1.6137507982903232,-6.637005486948418
1.588,1.7429444583818459,10.529155209342365,-31.865194003932388,0.6994634511010952,0.33839577847632335,0.9370589366783786,0.937555034003337,linear,0.8140177542413207,0.4641708161751772,-2.4725296888810657,3.7969033267469556,-0.9116050882251608,0.2190561683838076,-1.4398340498646558,-6.6814862985522465
1.592,1.7446944238173143,10.55040989406022,-31.830884670592745,0.6976336345923625,0.3367282824251502,0.9359290215156503,0.9369497458473485,linear,0.8039111426397245,0.4792598544160934,-2.580660808959265,3.7470536337179996,-0.917014122995619,0.19224964101393396,-1.2644537903067097,-6.720933184038962
1.596,1.7463350221570468,10.570995248582882,-31.803333139978456,0.6961642313527305,0.3352249355005903,0.9346765286464793,0.936423255331567,linear,0.7933743923455834,0.49414298211439706,-2.6875799398621143,3.6939525871142873,-0.9217189986452728,0.16529549498436064,-1.087783707078918,-6.755286263593192
1.6,1.7478668732869684,10.590894879297586,-31.78255626861042,0.695056140389473,0.3338846432362946,0.9333028527062998,0.935976100341224,linear,0.7824125473855494,0.5088072528604249,-2.793189169605048,3.6376302324984713,-0.9257149084719124,0.13821421288277105,-0.9100005781461525,-6.78449311513712
1.604,1.7492906527436447,10.61009319078127,-31.768571506224497,0.6943102923477421,0.33270617725101576,0.9318094249703164,0.9356087390172314,linear,0.7710310417551631,0.5232398466415373,-2.8973914449867966,3.578119718645562,-0.9289977583922481,0.11102647174251765,-0.7312838661005809,-6.808508967976232
1.608,1.7506070912152025,10.628575421998958,-31.761396778029876,0.6939276432310653,0.3316881777038231,0.930197713019626,0.9353215486480582,linear,0.7592356957925694,0.5374280822038566,-3.0000906670194474,3.515457271445815,-0.9315641768444441,0.08375311209462619,-0.5518152979607849,-6.827296869419228
1.612,1.7518169739550518,10.646327679576567,-31.761050371456804,0.693909168361272,0.3308291558823293,0.9284692204575656,0.9351148247525004,linear,0.7470327121721347,0.5513594293034482,-3.101191785528675,3.4496821647276263,-0.9334115229847513,0.05641510640942497,-0.3717784327907314,-6.840827823159953
1.616,1.7529211401049705,10.663336967986574,-31.767550826987012,0.6942558565561637,0.33012749691884447,0.9266254866768612,0.9349887803582976,linear,0.7344286715214741,0.565021520834678,-3.200600892828816,3.3808366880282934,-0.9345378931340071,0.02903352704284799,-0.19135821939992737,-6.849080898406293
1.62,1.7539204819247534,10.67959121650284,-31.78091683262423,0.6949687045013184,0.32958146262922605,0.9246680866779995,0.9349435454805095,linear,0.7214305276657793,0.5784021648236006,-3.2982253163783826,3.3089661113435915,-0.9349421254390141,0.0016295138061077027,-0.010740546481129033,-6.852043308950154
1.624,1.7548159439262745,10.695079302800599,-31.80116712152592,0.6960487112904947,0.32918919446907213,0.9225986309390992,0.9349791668024985,linear,0.7080456025037136,0.5914893562743571,-3.393973710322622,3.2341186468901757,-0.9346238027233813,-0.02577575871977896,0.1698882123850712,-6.849710461591778
1.6280000000000001,1.7556085219105066,10.709791073098076,-31.82832037228122,0.6974968731071626,0.3289487166017874,0.9204187653373955,0.9350956075612592,linear,0.6942815805195083,0.6042712888567098,-3.487756145830835,3.156345407917843,-0.9335832535122449,-0.0531611140012314,0.35034165637972203,-6.8420859735578405
1.6320000000000001,1.756299261906755,10.723717358758245,-31.8623951112827,0.699314178017708,0.32885793907294875,0.9181301711223021,0.9352927476377264,linear,0.6801465029362667,0.6167363664229917,-3.5794842001373786,3.0757003646116847,-0.9318215512252558,-0.08050540637675077,0.5304338152441992,-6.829181658783389
1.6360000000000001,1.7568892590140868,10.736849989291612,-31.903409616603987,0.7015016008449444,0.3289146610853079,0.9157345649398407,0.9355703838515641,linear,0.6656487615158398,0.6288732143429135,-3.669071044196562,2.992240297127095,-0.9293405115422531,-0.10778755376455287,0.7099796047217956,-6.811017483159976
1.6400000000000001,1.7573796561456636,10.74918180172422,-31.951381822757533,0.7040600980885694,0.32911657436868563,0.9132336989080732,0.9359282304588253,linear,0.650797092010996,0.6406706906448526,-3.7564315288630428,2.9060247458035184,-0.9261426879560314,-0.13498657012964316,0.8887952771588219,-6.787621489083283
1.6440000000000001,1.7577716426774246,10.76070664631849,-32.00632922567182,0.7069906028573222,0.3294612666389469,0.9106293607429874,0.9363659198497675,linear,0.6356005672759558,0.6521178969524337,-3.8414822695107906,2.817115958605663,-0.9222313655364555,-0.16208159758857793,1.06669886482875,-6.759029689860441
1.6480000000000001,1.7580664530032615,10.771419388657993,-32.06826878719016,0.7102940197756269,0.32994622514019356,0.9079233739341263,0.9368830034430331,linear,0.6200685900417116,0.6632041892054145,-3.924141729005272,2.7255788358437236,-0.9176105529397894,-0.18905193803283862,1.2435106136131702,-6.725285934757294
1.6520000000000001,1.7582653649995428,10.78131590813068,-32.13721683835886,0.7139712198256686,0.3305688402642603,0.9051175979690593,0.9374789527713695,linear,0.6042108853628845,0.6739191881540983,-4.004330298945138,2.631480872226905,-0.9122849727063974,-0.21587708415529264,1.4190534047658132,-6.686441745676408
1.6560000000000001,1.7583696984024955,10.790393092867818,-32.21318898073751,0.7180230350839858,0.33132640924157897,0.9022139286056186,0.9381531607530598,linear,0.588037492743207,0.6842527896167226,-4.081970379091446,2.5348920963072388,-0.9062600498988413,-0.2425367497685784,1.5931531625992628,-6.642556126655254
1.6600000000000001,1.7583808131025875,10.798648831218143,-32.29619998493031,0.7224502533098485,0.3322161398974439,0.8992142981906326,0.938904943142311,linear,0.5715587579470419,0.6941951744894994,-4.156986454904262,2.4358850073733267,-0.899541899140792,-0.26901089930938404,1.765639246066522,-6.593695347558418
1.6640000000000001,1.7583001073606432,10.806081999857868,-32.386263685505114,0.7272536123409876,0.3332351544677163,0.8961206760236979,0.9397335401509602,linear,0.5547853245046641,0.7037368184992341,-4.229305173108381,2.3345345098562222,-0.8921373101249799,-0.2952797764284271,1.936344822359466,-6.539932703505917
1.668,1.7581290159509584,10.8126924486573,-32.48339287143523,0.7324337942505363,0.3343804934679996,0.8929350687643323,0.9406381182330606,linear,0.5377281249193443,0.7128685016886978,-4.298855415211906,2.2309178453121805,-0.8840537316656029,-0.32132393157241734,2.1051072208111212,-6.481348251730058
1.672,1.7578690082371717,10.818480982443441,-32.58759917116956,0.737991419217487,0.33564911961033395,0.8896595208806485,0.9416177720231805,linear,0.5203983715845706,0.7215813176251947,-4.365568368903448,2.1251145220494525,-0.875299254377106,-0.34712424847132306,2.271768265566509,-6.418028527684258
1.676,1.7575215861870708,10.8234493398152,-32.698892931408864,0.7439270390614762,0.33703792176149266,0.8862961151374843,0.9426715264186055,linear,0.5028075474200393,0.7298666823230402,-4.429377597255862,2.017206242468687,-0.8658825920670198,-0.3726619694517842,2.436174585674835,-6.350066242337914
1.68,1.7570882823328733,10.827600169183281,-32.81728308863977,0.7502411303913206,0.3385437189369868,0.8828469731217046,0.9437983387950661,linear,0.48496739623532975,0.7377163428709441,-4.4902191056666485,1.90727682818881,-0.8558130619355372,-0.3979187195054372,2.5981779014517428,-6.277559962680808
1.684,1.7565706576838362,10.830937002220528,-32.94277703245582,0.7569340873155306,0.34016326432494515,0.8793142558021745,0.9449971013451575,linear,0.46688991283045206,0.7451223857555918,-4.548031406467388,1.7954121430324894,-0.8451005636787206,-0.42287652904915235,2.7576352861614652,-6.200613777528498
1.688,1.7559702995982602,10.833464224920315,-33.07538045967373,0.7640062136619062,0.34189324933408577,0.8757001641216743,0.9462666435282212,linear,0.4485873328427234,0.7520772448730111,-4.602755581136956,1.6817000139474598,-0.8337555575956174,-0.447517855322653,2.9144094022725424,-6.119336950766296
1.692,1.7552888196221357,10.835187046470478,-33.21509721823667,0.7714577146524456,0.343730307660071,0.8720069396177894,0.9476057346201849,linear,0.43007212234968456,0.7585737092196255,-4.654335340055658,1.5662301499420566,-0.8217890418021438,-0.4718256023775888,3.0683687117448066,-6.033843564194295
1.696,1.7545278513017768,10.836111466158032,-33.36192913988292,0.7792886879790772,0.3456710193646091,0.868236865069568,0.949013086351648,linear,0.4113569672380146,0.7646049302552097,-4.702717079739894,1.449094059115325,-0.8092125286563587,-0.49578313962080467,3.219387660007117,-5.944252152139734
1.7,1.753689047977816,10.836244238525929,-33.51587586054954,0.7874991142252664,0.3477119149617605,0.864392265166485,0.9504873556224017,linear,0.3924547623486386,0.7701644289302906,-4.7478499374994945,1.3303849638639824,-0.7960380205007159,-0.5193743188831806,3.3673468334827032,-5.850685329986822
1.704,1.7527740805679064,10.835592837006846,-33.67693462747688,0.7960888465783362,0.34984947950600137,0.8604755071959888,0.9520271472805428,linear,0.3733786004084486,0.7752461023708679,-4.789685843462484,1.2101977143503586,-0.782277984827071,-0.5425834899939597,3.512133090709749,-5.753269418738839
1.708,1.7517846353453932,10.834165416261104,-33.845100091981315,0.8050575997774366,0.35208015667669856,0.8564890017456336,0.95363101695441,linear,0.3541417607592759,0.7798442302136702,-4.828179569914637,1.0886287003171862,-0.7679453289696627,-0.5653955148488345,3.6536396672871803,-5.652134067674381
1.712,1.7507224117210582,10.831970773445681,-34.02036408687194,0.8144049382425291,0.3544003528537741,0.8524352034155217,0.9552974739257076,linear,0.33475769789495435,0.783953480585508,-4.86328877790392,0.9657757613367849,-0.7530533744300162,-0.5877957799681823,3.7917662550478206,-5.547411877090209
1.716,1.7495891200348508,10.829018308639755,-34.20271538750191,0.8241302633305588,0.3568064411794513,0.8483166115364761,0.9570249840324043,linear,0.3152400298175126,0.7875689157206385,-4.894974061062658,0.8417380955837561,-0.7376158309357879,-0.60977020754964,3.926419056021692,-5.439238023039199
1.72,1.7483864793642596,10.825317984648649,-34.392139455468545,0.8342327996662378,0.35929476560110957,0.844135770889064,0.958811972590273,linear,0.29560252622371275,0.7906859972104182,-4.923198986603056,0.7166161672217934,-0.7216467703330154,-0.6313052650266577,4.057510811900071,-5.327749885874874
1.724,1.7471162153556925,10.820880286403172,-34.58861816400858,0.8447115804965734,0.36186164489040934,0.8398952724182662,0.9606568273222909,linear,0.27585909653332713,0.7933005908798821,-4.947930133444545,0.590511612496607,-0.7051606004081218,-0.6523879731517028,4.184960809845008,-5.213086684305858
1.728,1.7457800580848963,10.815716180164857,-34.792129504177666,0.855565432020568,0.36450337663399784,0.835597753938251,0.9625579012855249,linear,0.256023777770704,0.7954089712862604,-4.969137127434316,0.46352714462826317,-0.688172038732403,-0.6730059126293634,4.308694865608659,-5.09538911654604
1.732,1.7443797399520853,10.809837072739915,-35.00264727095639,0.8667929566483392,0.3672162411912495,0.8312459008213634,0.9645135157855802,linear,0.236110722311322,0.7970078258348193,-4.9867926736253345,0.3357664575974432,-0.6706960866176523,-0.6931472293307008,4.428645285031546,-4.97479901002137
1.736,1.742916993617051,10.803254770895858,-35.220140728492126,0.8783925151474961,0.3699965056146579,0.8268424466650746,0.9665219632691897,linear,0.2161341855051702,0.7980942585077926,-5.000872585579048,0.20733412892123912,-0.6527480032671156,-0.7128006381257824,4.544750805078419,-4.851458980963487
1.74,1.7413935499791209,10.79598144116484,-35.444574253765765,0.8903622076388474,0.37284042752865454,0.8223901739302529,0.9685815101860611,linear,0.196108513188916,0.7986657932025538,-5.011355811663045,0.07833552151511305,-0.6343432802011834,-0.7319554253763775,4.656956515644891,-4.725512105085986
1.744,1.7398111362063884,10.788029570207092,-35.675906958068275,0.9026998534086481,0.37574425896279856,0.8178919145437253,0.9706903998116577,linear,0.17604812909893547,0.7987203766755704,-5.018224458316902,-0.05112331526143374,-0.6154976160321687,-0.7506014501353118,4.765213763427487,-4.597101600402446
1.748,1.7381714738182168,10.779411925896403,-35.9140922857847,0.9154029695105819,0.37870425013544795,0.8133505504576783,0.9728468550231882,linear,0.15596752219738202,0.7982563810890694,-5.02146381026251,-0.18093574527712455,-0.5962268916572566,-0.7687291441029371,4.869480039194625,-4.4663705231081545
1.752,1.7364762768245552,10.770141519277567,-36.159077590114386,0.9284687481376884,0.381716653184205,0.8087690141580268,0.9750490810216744,linear,0.1358812339235583,0.7972726061577419,-5.021062347638273,-0.310994645920027,-0.5765471459332876,-0.7863295103945879,4.969718849826934,-4.333461477311206
1.756,1.734727249925171,10.760231567533479,-36.410803685507794,0.9418940327525158,0.38477772583960174,0.8041502891134269,0.9772952679935929,linear,0.11580384538293184,0.7957682808932095,-5.017011760039611,-0.4411925089078387,-0.5564745518915359,-0.8033941211757669,5.065899576512748,-4.198516339264749
1.76,1.7329260867714606,10.749695458086817,-36.669204376774005,0.9556752929730559,0.3878837350386739,0.7994974101561565,0.9795835937062046,linear,0.09574996448619963,0.7937430649443767,-5.009306957451349,-0.5714215415171328,-0.5360253935450755,-0.8199151142241552,5.157997320489549,-4.061675996621672
1.764,1.7310744682930697,10.738546713948528,-36.93420596501045,0.9698085982225391,0.39103096047525737,0.794813463785612,0.9819122260313073,linear,0.07573421305085767,0.7911970495321944,-4.997946078060682,-0.7015737681309457,-0.5152160433357791,-0.835885188479364,5.245992737715308,-3.923080103107288
1.768,1.729174061091127,10.726798960412522,-37.20572673072979,0.9842895901630891,0.39421569808402535,0.7901015883846849,0.9842793253927629,linear,0.05577121387777122,0.7881307579777622,-4.982930492942534,-0.831541132003778,-0.494062940262493,-0.8512975986426913,5.329871863836184,-3.7828668488853436
1.772,1.7272265158995141,10.71446589318332,-37.48367639480952,0.9991134539465963,0.39743426345547206,0.7853649743387943,0.9866830471337545,linear,0.035875577815267026,0.7845451458231041,-4.964264807612274,-0.9612155971428706,-0.4725825687265079,-0.8661461488900163,5.409625930789804,-3.641172746778706
1.776,1.7252334661151898,10.701561248010794,-37.76795555816986,1.0142748883311123,0.4006829951792374,0.7806068640468444,0.9891215438003286,linear,0.01606189082328366,0.7804416005443517,-4.941956860443897,-1.0904892502045138,-0.4507914381251685,-0.8804251857613954,5.485251176347492,-3.4981324343992624
1.78,1.7231965263982447,10.68809877189406,-38.0584551213962,1.029768074727626,0.40395825811335584,0.7758305518128827,0.9915929673383371,linear,-0.0036552989498835273,0.7758219408574812,-4.91601771795493,-1.219254402304141,-0.4287060632193275,-0.8941295902909345,5.5567486478553505,-3.3538784921420315
1.784,1.7211172913420214,10.674092195904532,-38.35505568586556,1.0455866452603968,0.4072564465772009,0.7710393836067253,0.9940954712014637,linear,-0.023261494065717,0.7706884156171477,-4.886461666962454,-1.3474036906390605,-0.4063429452954124,-0.9072547694401554,5.624124001384059,-3.2085412769069057
1.788,1.7189973342133262,10.659555209666848,-38.6576269383126,1.0617236499440708,0.4105739874660854,0.7662367566813273,0.9966272123685327,linear,-0.042742260655989586,0.7650437023095706,-4.853306203617779,-1.4748301798228782,-0.3837185541381417,-0.919796646897349,5.687387297441809,-3.062248771327898
1.792,1.7168382057624831,10.644501437525337,-38.96602702118154,1.078171523102716,0.4139073432856644,0.7614261190341965,0.999186353268815,linear,-0.06208324123318959,0.7588909051408246,-4.816572019330454,-1.6014274628309686,-0.36084931082542915,-0.9317516533043803,5.746552794344787,-2.9151264482143606
