system,offset,t_normalised,relative_separation,amplification
planetary,1e-08,0.47117794486215536,5.7852587528940166e-08,5.785258752894016
planetary,1e-08,0.47368421052631576,5.8183281465059204e-08,5.8183281465059205
planetary,1e-08,0.47619047619047616,5.850859168665947e-08,5.850859168665947
planetary,1e-08,0.47869674185463656,5.8828328858727125e-08,5.882832885872713
planetary,1e-08,0.48120300751879697,5.914231255914909e-08,5.914231255914909
planetary,1e-08,0.48370927318295737,5.9450359644055324e-08,5.945035964405532
planetary,1e-08,0.48621553884711777,5.975230456730767e-08,5.975230456730767
planetary,1e-08,0.48872180451127817,6.004799043579531e-08,6.004799043579531
planetary,1e-08,0.49122807017543857,6.033726088013261e-08,6.03372608801326
planetary,1e-08,0.49373433583959897,6.06199744761469e-08,6.06199744761469
planetary,1e-08,0.49624060150375937,6.089600253973e-08,6.089600253973
planetary,1e-08,0.49874686716791977,6.116521965719664e-08,6.116521965719664
planetary,1e-08,0.5012531328320802,6.14275153371658e-08,6.142751533716581
planetary,1e-08,0.5037593984962405,6.168279215066564e-08,6.168279215066564
planetary,1e-08,0.506265664160401,6.193095623434318e-08,6.193095623434318
planetary,1e-08,0.5087719298245614,6.217193417831328e-08,6.217193417831328
planetary,1e-08,0.5112781954887218,6.240565847474345e-08,6.240565847474345
planetary,1e-08,0.5137844611528821,6.263207613983488e-08,6.2632076139834885
planetary,1e-08,0.5162907268170426,6.2851144215399e-08,6.2851144215399
planetary,1e-08,0.518796992481203,6.306283341491398e-08,6.306283341491398
planetary,1e-08,0.5213032581453634,6.326712657217778e-08,6.3267126572177785
planetary,1e-08,0.5238095238095237,6.346401249239915e-08,6.346401249239914
planetary,1e-08,0.5263157894736842,6.365350344719752e-08,6.365350344719752
planetary,1e-08,0.5288220551378446,6.383560785318543e-08,6.383560785318543
planetary,1e-08,0.531328320802005,6.401035889099464e-08,6.401035889099464
planetary,1e-08,0.5338345864661653,6.417779492548031e-08,6.417779492548031
planetary,1e-08,0.5363408521303258,6.433796151969653e-08,6.433796151969653
planetary,1e-08,0.5388471177944862,6.449092105121032e-08,6.449092105121032
planetary,1e-08,0.5413533834586466,6.463674292245434e-08,6.463674292245433
planetary,1e-08,0.5438596491228069,6.477550469686374e-08,6.477550469686374
planetary,1e-08,0.5463659147869674,6.490729394326734e-08,6.490729394326734
planetary,1e-08,0.5488721804511278,6.503220812979854e-08,6.503220812979854
planetary,1e-08,0.5513784461152882,6.515035022707104e-08,6.515035022707104
planetary,1e-08,0.5538847117794485,6.526183194129199e-08,6.5261831941291994
planetary,1e-08,0.556390977443609,6.536677235214323e-08,6.536677235214323
planetary,1e-08,0.5588972431077694,6.546529807484099e-08,6.546529807484099
planetary,1e-08,0.5614035087719298,6.555753689919348e-08,6.5557536899193485
planetary,1e-08,0.5639097744360901,6.564362838918718e-08,6.5643628389187185
planetary,1e-08,0.5664160401002506,6.572371139174171e-08,6.572371139174171
planetary,1e-08,0.568922305764411,6.579793473445049e-08,6.579793473445049
planetary,1e-08,0.5714285714285714,6.58664437536292e-08,6.58664437536292
planetary,1e-08,0.5739348370927317,6.592939735077975e-08,6.592939735077975
planetary,1e-08,0.5764411027568922,6.598694413202221e-08,6.598694413202221
planetary,1e-08,0.5789473684210527,6.603924777417194e-08,6.603924777417194
planetary,1e-08,0.581453634085213,6.608646773090511e-08,6.608646773090511
planetary,1e-08,0.5839598997493733,6.612876527090737e-08,6.612876527090737
planetary,1e-08,0.5864661654135338,6.616630029640789e-08,6.616630029640789
planetary,1e-08,0.5889724310776943,6.619924256747357e-08,6.619924256747358
planetary,1e-08,0.5914786967418546,6.62277522312421e-08,6.62277522312421
planetary,1e-08,0.593984962406015,6.625198907281064e-08,6.625198907281064
planetary,1e-08,0.5964912280701754,6.62721256787212e-08,6.62721256787212
planetary,1e-08,0.5989974937343359,6.628831864260196e-08,6.628831864260196
planetary,1e-08,0.6015037593984962,6.630073036120367e-08,6.630073036120367
planetary,1e-08,0.6040100250626566,6.630952367058686e-08,6.630952367058685
planetary,1e-08,0.606516290726817,6.631485420244496e-08,6.631485420244496
planetary,1e-08,0.6090225563909775,6.631688028929108e-08,6.631688028929108
planetary,1e-08,0.6115288220551378,6.631576092964516e-08,6.631576092964515
planetary,1e-08,0.6140350877192982,6.631164491486655e-08,6.631164491486654
planetary,1e-08,0.6165413533834586,6.630468560242802e-08,6.630468560242802
planetary,1e-08,0.6190476190476191,6.62950317576991e-08,6.62950317576991
planetary,1e-08,0.6215538847117794,6.628282905100879e-08,6.628282905100878
planetary,1e-08,0.6240601503759398,6.62682190719491e-08,6.62682190719491
planetary,1e-08,0.6265664160401002,6.625134554058567e-08,6.625134554058567
planetary,1e-08,0.6290726817042607,6.623234755906609e-08,6.623234755906609
planetary,1e-08,0.631578947368421,6.621135363234459e-08,6.621135363234459
planetary,1e-08,0.6340852130325814,6.618850158208546e-08,6.618850158208546
planetary,1e-08,0.6365914786967418,6.616391787083965e-08,6.616391787083965
planetary,1e-08,0.6390977443609023,6.61377281779557e-08,6.613772817795571
planetary,1e-08,0.6416040100250626,6.611005774378909e-08,6.611005774378909
planetary,1e-08,0.644110275689223,6.608102250426625e-08,6.608102250426625
planetary,1e-08,0.6466165413533834,6.60507425540515e-08,6.60507425540515
planetary,1e-08,0.6491228070175439,6.601932926862281e-08,6.601932926862281
planetary,1e-08,0.6516290726817042,6.59868954221587e-08,6.59868954221587
planetary,1e-08,0.6541353383458646,6.595354851695354e-08,6.595354851695354
planetary,1e-08,0.656641604010025,6.591939093765018e-08,6.591939093765018
planetary,1e-08,0.6591478696741855,6.588452597203522e-08,6.5884525972035215
planetary,1e-08,0.6616541353383458,6.584905172298873e-08,6.584905172298873
planetary,1e-08,0.6641604010025062,6.581306326894875e-08,6.581306326894874
planetary,1e-08,0.6666666666666666,6.577665491540956e-08,6.577665491540956
planetary,1e-08,0.6691729323308271,6.573991702748279e-08,6.573991702748279
planetary,1e-08,0.6716791979949874,6.570293521080542e-08,6.570293521080542
planetary,1e-08,0.6741854636591478,6.566579650417087e-08,6.566579650417087
planetary,1e-08,0.6766917293233082,6.562858218510378e-08,6.562858218510378
planetary,1e-08,0.6791979949874687,6.559137200575591e-08,6.5591372005755915
planetary,1e-08,0.681704260651629,6.55542425854672e-08,6.5554242585467195
planetary,1e-08,0.6842105263157894,6.55172697298112e-08,6.551726972981119
planetary,1e-08,0.6867167919799498,6.548052250497705e-08,6.548052250497705
planetary,1e-08,0.6892230576441103,6.544407687648507e-08,6.5444076876485076
planetary,1e-08,0.6917293233082706,6.540799577205887e-08,6.5407995772058865
planetary,1e-08,0.694235588972431,6.537234561231425e-08,6.537234561231425
planetary,1e-08,0.6967418546365914,6.533719346178202e-08,6.533719346178201
planetary,1e-08,0.6992481203007519,6.53025948476974e-08,6.53025948476974
planetary,1e-08,0.7017543859649122,6.5268613048352e-08,6.5268613048352
planetary,1e-08,0.7042606516290726,6.52353057584606e-08,6.52353057584606
planetary,1e-08,0.706766917293233,6.520272516248309e-08,6.520272516248308
planetary,1e-08,0.7092731829573935,6.51709299060375e-08,6.51709299060375
planetary,1e-08,0.7117794486215538,6.513996971476581e-08,6.513996971476581
planetary,1e-08,0.7142857142857142,6.5109894612492e-08,6.5109894612492
planetary,1e-08,0.7167919799498746,6.508075329455677e-08,6.508075329455677
planetary,1e-08,0.7192982456140351,6.5052593861637e-08,6.5052593861637
planetary,1e-08,0.7218045112781954,6.50254613338582e-08,6.50254613338582
planetary,1e-08,0.7243107769423558,6.499940096078711e-08,6.499940096078711
planetary,1e-08,0.7268170426065163,6.497445377531782e-08,6.497445377531782
planetary,1e-08,0.7293233082706767,6.495066316921146e-08,6.495066316921146
planetary,1e-08,0.731829573934837,6.492806863971633e-08,6.492806863971633
planetary,1e-08,0.7343358395989974,6.490670746862156e-08,6.490670746862156
planetary,1e-08,0.7368421052631579,6.488661746428417e-08,6.488661746428417
planetary,1e-08,0.7393483709273183,6.486783671904533e-08,6.486783671904532
planetary,1e-08,0.7418546365914787,6.485039963131615e-08,6.485039963131615
planetary,1e-08,0.744360902255639,6.483434371639677e-08,6.483434371639677
planetary,1e-08,0.7468671679197995,6.481969628446978e-08,6.481969628446978
planetary,1e-08,0.7493734335839599,6.480649174060103e-08,6.480649174060103
planetary,1e-08,0.7518796992481203,6.479476248748577e-08,6.479476248748576
planetary,1e-08,0.7543859649122806,6.478453947171977e-08,6.478453947171977
planetary,1e-08,0.7568922305764411,6.47758481489975e-08,6.477584814899751
planetary,1e-08,0.7593984962406015,6.476871919747442e-08,6.476871919747442
planetary,1e-08,0.7619047619047619,6.476318125958144e-08,6.476318125958144
planetary,1e-08,0.7644110275689222,6.475926366361289e-08,6.475926366361289
planetary,1e-08,0.7669172932330827,6.475698787351163e-08,6.4756987873511624
planetary,1e-08,0.7694235588972431,6.47563791936608e-08,6.475637919366079
planetary,1e-08,0.7719298245614035,6.475746418382164e-08,6.475746418382164
planetary,1e-08,0.7744360902255638,6.476026959374995e-08,6.4760269593749955
planetary,1e-08,0.7769423558897243,6.476481342372325e-08,6.476481342372325
planetary,1e-08,0.7794486215538847,6.477112015267769e-08,6.477112015267769
planetary,1e-08,0.7819548872180451,6.477921269987355e-08,6.4779212699873545
planetary,1e-08,0.7844611528822054,6.478911351242333e-08,6.478911351242332
planetary,1e-08,0.7869674185463659,6.480084348856517e-08,6.480084348856518
planetary,1e-08,0.7894736842105263,6.481442140974965e-08,6.481442140974965
planetary,1e-08,0.7919799498746867,6.482987101790194e-08,6.482987101790194
planetary,1e-08,0.794486215538847,6.484720551080608e-08,6.484720551080608
planetary,1e-08,0.7969924812030075,6.486644863076143e-08,6.486644863076143
planetary,1e-08,0.7994987468671679,6.488761982266639e-08,6.488761982266639
planetary,1e-08,0.8020050125313283,6.491073725177754e-08,6.491073725177754
planetary,1e-08,0.8045112781954886,6.493581354805965e-08,6.493581354805965
planetary,1e-08,0.8070175438596491,6.496287274406561e-08,6.49628727440656
planetary,1e-08,0.8095238095238095,6.499192712272203e-08,6.499192712272203
planetary,1e-08,0.8120300751879699,6.502299557057947e-08,6.502299557057946
planetary,1e-08,0.8145363408521302,6.505609316229344e-08,6.505609316229344
planetary,1e-08,0.8170426065162907,6.5091239909007e-08,6.5091239909007
planetary,1e-08,0.8195488721804511,6.51284507815691e-08,6.51284507815691
planetary,1e-08,0.8220551378446115,6.51677363914131e-08,6.51677363914131
planetary,1e-08,0.8245614035087718,6.520911294067348e-08,6.520911294067348
planetary,1e-08,0.8270676691729323,6.525260156051867e-08,6.525260156051867
planetary,1e-08,0.8295739348370927,6.529821425777064e-08,6.529821425777064
planetary,1e-08,0.8320802005012531,6.534595903076445e-08,6.534595903076445
planetary,1e-08,0.8345864661654134,6.539586034027646e-08,6.539586034027646
planetary,1e-08,0.8370927318295739,6.544792740936921e-08,6.544792740936922
planetary,1e-08,0.8395989974937343,6.550216975604278e-08,6.550216975604278
planetary,1e-08,0.8421052631578947,6.555860694016382e-08,6.555860694016382
planetary,1e-08,0.844611528822055,6.561725001013044e-08,6.561725001013044
planetary,1e-08,0.8471177944862155,6.56781144668036e-08,6.567811446680359
planetary,1e-08,0.849624060150376,6.574121024218451e-08,6.57412102421845
planetary,1e-08,0.8521303258145363,6.580655667082666e-08,6.580655667082666
planetary,1e-08,0.8546365914786966,6.587415772000909e-08,6.587415772000909
planetary,1e-08,0.8571428571428571,6.594403224447632e-08,6.594403224447632
planetary,1e-08,0.8596491228070176,6.601618944238048e-08,6.601618944238048
planetary,1e-08,0.8621553884711779,6.609064323861201e-08,6.609064323861201
planetary,1e-08,0.8646616541353382,6.616740983905227e-08,6.616740983905227
planetary,1e-08,0.8671679197994987,6.62464924291619e-08,6.62464924291619
planetary,1e-08,0.8696741854636592,6.632791196618525e-08,6.632791196618525
planetary,1e-08,0.8721804511278195,6.641167635505338e-08,6.641167635505338
planetary,1e-08,0.8746867167919798,6.649779727184003e-08,6.6497797271840025
planetary,1e-08,0.8771929824561403,6.658628762632311e-08,6.658628762632311
planetary,1e-08,0.8796992481203008,6.667715947577632e-08,6.667715947577632
planetary,1e-08,0.8822055137844611,6.677042462276297e-08,6.677042462276297
planetary,1e-08,0.8847117794486214,6.686609473963721e-08,6.686609473963721
planetary,1e-08,0.8872180451127819,6.69641803680288e-08,6.696418036802879
planetary,1e-08,0.8897243107769424,6.706469313369464e-08,6.706469313369464
planetary,1e-08,0.8922305764411027,6.716764627076557e-08,6.716764627076556
planetary,1e-08,0.894736842105263,6.727304787050347e-08,6.727304787050347
planetary,1e-08,0.8972431077694235,6.738091430603134e-08,6.738091430603134
planetary,1e-08,0.899749373433584,6.749125286819385e-08,6.7491252868193845
planetary,1e-08,0.9022556390977443,6.760407967876286e-08,6.760407967876286
planetary,1e-08,0.9047619047619047,6.771939800958489e-08,6.7719398009584895
planetary,1e-08,0.9072681704260651,6.783722689679672e-08,6.783722689679672
planetary,1e-08,0.9097744360902256,6.795757457728602e-08,6.795757457728602
planetary,1e-08,0.9122807017543859,6.808045449041015e-08,6.808045449041015
planetary,1e-08,0.9147869674185463,6.82058740542504e-08,6.82058740542504
planetary,1e-08,0.9172932330827067,6.833385004237865e-08,6.833385004237865
planetary,1e-08,0.9197994987468672,6.846438796568408e-08,6.846438796568408
planetary,1e-08,0.9223057644110275,6.859750355776009e-08,6.859750355776009
planetary,1e-08,0.9248120300751879,6.873320728298043e-08,6.873320728298043
planetary,1e-08,0.9273182957393483,6.887150950245567e-08,6.887150950245567
planetary,1e-08,0.9298245614035088,6.901242172672212e-08,6.901242172672212
planetary,1e-08,0.9323308270676691,6.915595730641253e-08,6.915595730641253
planetary,1e-08,0.9348370927318295,6.930212582372065e-08,6.930212582372065
planetary,1e-08,0.9373433583959899,6.945094009207719e-08,6.945094009207719
planetary,1e-08,0.9398496240601504,6.960241256384171e-08,6.960241256384171
planetary,1e-08,0.9423558897243107,6.97565539151917e-08,6.975655391519171
planetary,1e-08,0.9448621553884711,6.991337633179166e-08,6.991337633179166
planetary,1e-08,0.9473684210526315,7.007289006281744e-08,7.007289006281744
planetary,1e-08,0.949874686716792,7.023510675195969e-08,7.023510675195968
planetary,1e-08,0.9523809523809523,7.040004308844071e-08,7.040004308844071
planetary,1e-08,0.9548872180451127,7.056770344473418e-08,7.056770344473418
planetary,1e-08,0.9573934837092731,7.07381075605287e-08,7.073810756052869
planetary,1e-08,0.9598997493734336,7.091126617173372e-08,7.091126617173372
planetary,1e-08,0.9624060150375939,7.108719008277579e-08,7.108719008277578
planetary,1e-08,0.9649122807017543,7.126588452645663e-08,7.126588452645662
planetary,1e-08,0.9674185463659147,7.144737501238606e-08,7.144737501238605
planetary,1e-08,0.9699248120300752,7.163166490258992e-08,7.163166490258992
planetary,1e-08,0.9724310776942355,7.181876892589147e-08,7.181876892589147
planetary,1e-08,0.9749373433583959,7.200870197094617e-08,7.200870197094617
planetary,1e-08,0.9774436090225563,7.220147669980398e-08,7.220147669980397
planetary,1e-08,0.9799498746867168,7.239710403695647e-08,7.239710403695647
planetary,1e-08,0.9824561403508771,7.259559805706143e-08,7.259559805706143
planetary,1e-08,0.9849624060150375,7.279696919918927e-08,7.279696919918926
planetary,1e-08,0.9874686716791979,7.30012344380153e-08,7.30012344380153
planetary,1e-08,0.9899749373433584,7.320840722796503e-08,7.320840722796503
planetary,1e-08,0.9924812030075187,7.341849915312668e-08,7.341849915312668
planetary,1e-08,0.9949874686716791,7.363152474698117e-08,7.363152474698117
planetary,1e-08,0.9974937343358395,7.384749687387628e-08,7.384749687387628
planetary,1e-08,1.0,7.406643153613272e-08,7.406643153613271
planetary,1e-06,0.0,1.2499999999526779e-06,1.2499999999526779
planetary,1e-06,0.002506265664160401,1.2501735770799276e-06,1.2501735770799276
planetary,1e-06,0.005012531328320802,1.2506942196968138e-06,1.2506942196968138
planetary,1e-06,0.007518796992481203,1.2515616603583797e-06,1.2515616603583797
planetary,1e-06,0.010025062656641603,1.2527754555142815e-06,1.2527754555142816
planetary,1e-06,0.012531328320802004,1.254334986969232e-06,1.254334986969232
planetary,1e-06,0.015037593984962405,1.256239462889527e-06,1.256239462889527
planetary,1e-06,0.017543859649122806,1.258487925008813e-06,1.258487925008813
planetary,1e-06,0.020050125313283207,1.2610792496122668e-06,1.261079249612267
planetary,1e-06,0.022556390977443608,1.2640121529136423e-06,1.2640121529136423
planetary,1e-06,0.02506265664160401,1.267285197905532e-06,1.267285197905532
planetary,1e-06,0.02756892230576441,1.2708967978396095e-06,1.2708967978396095
planetary,1e-06,0.03007518796992481,1.2748452267854194e-06,1.2748452267854193
planetary,1e-06,0.03258145363408521,1.279128622261721e-06,1.279128622261721
planetary,1e-06,0.03508771929824561,1.2837449950457723e-06,1.2837449950457724
planetary,1e-06,0.03759398496240601,1.2886922375724373e-06,1.2886922375724374
planetary,1e-06,0.040100250626566414,1.2939681304266156e-06,1.2939681304266157
planetary,1e-06,0.042606516290726815,1.299570351999475e-06,1.2995703519994752
planetary,1e-06,0.045112781954887216,1.3054964858549865e-06,1.3054964858549865
planetary,1e-06,0.047619047619047616,1.3117440312354832e-06,1.3117440312354833
planetary,1e-06,0.05012531328320802,1.3183104109052508e-06,1.3183104109052508
planetary,1e-06,0.05263157894736842,1.325192979213328e-06,1.3251929792133281
planetary,1e-06,0.05513784461152882,1.3323890326614446e-06,1.3323890326614447
planetary,1e-06,0.05764411027568922,1.3398958166793928e-06,1.3398958166793928
planetary,1e-06,0.06015037593984962,1.3477105369712585e-06,1.3477105369712585
planetary,1e-06,0.06265664160401002,1.355830365979876e-06,1.355830365979876
planetary,1e-06,0.06516290726817042,1.364252450455419e-06,1.364252450455419
planetary,1e-06,0.06766917293233082,1.3729739234707656e-06,1.3729739234707656
planetary,1e-06,0.07017543859649122,1.381991907169858e-06,1.381991907169858
planetary,1e-06,0.07268170426065163,1.391303524168959e-06,1.391303524168959
planetary,1e-06,0.07518796992481203,1.4009059030084813e-06,1.4009059030084814
planetary,1e-06,0.07769423558897243,1.4107961869443653e-06,1.4107961869443655
planetary,1e-06,0.08020050125313283,1.420971537897267e-06,1.4209715378972672
planetary,1e-06,0.08270676691729323,1.431429144506865e-06,1.431429144506865
planetary,1e-06,0.08521303258145363,1.4421662285345297e-06,1.4421662285345298
planetary,1e-06,0.08771929824561403,1.4531800486921432e-06,1.4531800486921433
planetary,1e-06,0.09022556390977443,1.4644679074671747e-06,1.4644679074671747
planetary,1e-06,0.09273182957393483,1.4760271556523361e-06,1.476027155652336
planetary,1e-06,0.09523809523809523,1.4878551964099344e-06,1.4878551964099345
planetary,1e-06,0.09774436090225563,1.499949488737017e-06,1.499949488737017
planetary,1e-06,0.10025062656641603,1.512307553601594e-06,1.5123075536015942
planetary,1e-06,0.10275689223057644,1.524926974699692e-06,1.524926974699692
planetary,1e-06,0.10526315789473684,1.5378054046560785e-06,1.5378054046560785
planetary,1e-06,0.10776942355889724,1.5509405644016031e-06,1.5509405644016032
planetary,1e-06,0.11027568922305764,1.5643302491532758e-06,1.564330249153276
planetary,1e-06,0.11278195488721804,1.5779723264930678e-06,1.5779723264930678
planetary,1e-06,0.11528822055137844,1.5918647444067655e-06,1.5918647444067655
planetary,1e-06,0.11779448621553884,1.60600552618811e-06,1.60600552618811
planetary,1e-06,0.12030075187969924,1.6203927762009434e-06,1.6203927762009434
planetary,1e-06,0.12280701754385964,1.635024679878122e-06,1.635024679878122
planetary,1e-06,0.12531328320802004,1.6498995047398127e-06,1.6498995047398128
planetary,1e-06,0.12781954887218044,1.6650156028923827e-06,1.6650156028923828
planetary,1e-06,0.13032581453634084,1.680371405698815e-06,1.680371405698815
planetary,1e-06,0.13283208020050125,1.6959654328817767e-06,1.6959654328817768
planetary,1e-06,0.13533834586466165,1.7117962850833834e-06,1.7117962850833834
planetary,1e-06,0.13784461152882205,1.7278626480562415e-06,1.7278626480562416
planetary,1e-06,0.14035087719298245,1.7441632918466076e-06,1.7441632918466077
planetary,1e-06,0.14285714285714285,1.7606970679541555e-06,1.7606970679541556
planetary,1e-06,0.14536340852130325,1.7774629138604639e-06,1.777462913860464
planetary,1e-06,0.14786967418546365,1.7944598481831552e-06,1.7944598481831553
planetary,1e-06,0.15037593984962405,1.8116869718757967e-06,1.8116869718757969
planetary,1e-06,0.15288220551378445,1.8291434658524552e-06,1.8291434658524552
planetary,1e-06,0.15538847117794485,1.8468285942967624e-06,1.8468285942967626
planetary,1e-06,0.15789473684210525,1.8647416974118398e-06,1.8647416974118398
planetary,1e-06,0.16040100250626566,1.882882195959191e-06,1.882882195959191
planetary,1e-06,0.16290726817042606,1.901249589219107e-06,1.901249589219107
planetary,1e-06,0.16541353383458646,1.9198434480879134e-06,1.9198434480879134
planetary,1e-06,0.16791979949874686,1.9386634248841314e-06,1.9386634248841315
planetary,1e-06,0.17042606516290726,1.9577092400353246e-06,1.9577092400353246
planetary,1e-06,0.17293233082706766,1.9769806877828365e-06,1.9769806877828366
planetary,1e-06,0.17543859649122806,1.996477634469196e-06,1.9964776344691961
planetary,1e-06,0.17794486215538846,2.0162000159619677e-06,2.0162000159619677
planetary,1e-06,0.18045112781954886,2.0361478350806882e-06,2.0361478350806883
planetary,1e-06,0.18295739348370926,2.0563211605038302e-06,2.0563211605038303
planetary,1e-06,0.18546365914786966,2.07672012746519e-06,2.07672012746519
planetary,1e-06,0.18796992481203006,2.0973449346875552e-06,2.0973449346875555
planetary,1e-06,0.19047619047619047,2.11819583843608e-06,2.11819583843608
planetary,1e-06,0.19298245614035087,2.1392731613360717e-06,2.139273161336072
planetary,1e-06,0.19548872180451127,2.160577278564229e-06,2.160577278564229
planetary,1e-06,0.19799498746867167,2.1821086213846517e-06,2.1821086213846517
planetary,1e-06,0.20050125313283207,2.2038676817028715e-06,2.2038676817028717
planetary,1e-06,0.20300751879699247,2.2258549952871535e-06,2.2258549952871536
planetary,1e-06,0.20551378446115287,2.248071158259869e-06,2.248071158259869
planetary,1e-06,0.20802005012531327,2.2705168038812562e-06,2.2705168038812564
planetary,1e-06,0.21052631578947367,2.2931926209221066e-06,2.2931926209221065
planetary,1e-06,0.21303258145363407,2.3160993399231786e-06,2.316099339923179
planetary,1e-06,0.21553884711779447,2.3392377333819097e-06,2.3392377333819097
planetary,1e-06,0.21804511278195488,2.3626086142634088e-06,2.362608614263409
planetary,1e-06,0.22055137844611528,2.3862128309581724e-06,2.3862128309581725
planetary,1e-06,0.22305764411027568,2.410051271166701e-06,2.4100512711667013
planetary,1e-06,0.22556390977443608,2.434124853674678e-06,2.434124853674678
planetary,1e-06,0.22807017543859648,2.4584345283780168e-06,2.458434528378017
planetary,1e-06,0.23057644110275688,2.482981270330644e-06,2.482981270330644
planetary,1e-06,0.23308270676691728,2.507766084550485e-06,2.5077660845504854
planetary,1e-06,0.23558897243107768,2.532789994428166e-06,2.532789994428166
planetary,1e-06,0.23809523809523808,2.5580540466545965e-06,2.5580540466545965
planetary,1e-06,0.24060150375939848,2.583559300434723e-06,2.583559300434723
planetary,1e-06,0.24310776942355888,2.609306831249521e-06,2.6093068312495213
planetary,1e-06,0.24561403508771928,2.6352977254791146e-06,2.6352977254791146
planetary,1e-06,0.24812030075187969,2.661533075075045e-06,2.661533075075045
planetary,1e-06,0.2506265664160401,2.688013977016164e-06,2.688013977016164
planetary,1e-06,0.2531328320802005,2.714741527022172e-06,2.714741527022172
planetary,1e-06,0.2556390977443609,2.7417168159826756e-06,2.741716815982676
planetary,1e-06,0.2581453634085213,2.7689409304993224e-06,2.7689409304993227
planetary,1e-06,0.2606516290726817,2.7964149449836484e-06,2.7964149449836486
planetary,1e-06,0.2631578947368421,2.8241399148772953e-06,2.8241399148772954
planetary,1e-06,0.2656641604010025,2.8521168769195e-06,2.8521168769195
planetary,1e-06,0.2681704260651629,2.880346844663163e-06,2.8803468446631633
planetary,1e-06,0.2706766917293233,2.9088307996169432e-06,2.9088307996169434
planetary,1e-06,0.2731829573934837,2.937569688552693e-06,2.937569688552693
planetary,1e-06,0.2756892230576441,2.9665644209630792e-06,2.9665644209630795
planetary,1e-06,0.2781954887218045,2.9958158595926772e-06,2.9958158595926774
planetary,1e-06,0.2807017543859649,3.0253248128522167e-06,3.025324812852217
planetary,1e-06,0.2832080200501253,3.0550920368181924e-06,3.0550920368181926
planetary,1e-06,0.2857142857142857,3.0851182232327274e-06,3.0851182232327274
planetary,1e-06,0.2882205513784461,3.115403990923196e-06,3.1154039909231965
planetary,1e-06,0.2907268170426065,3.145949885694024e-06,3.1459498856940242
planetary,1e-06,0.2932330827067669,3.1767563705105954e-06,3.1767563705105957
planetary,1e-06,0.2957393483709273,3.2078238127028777e-06,3.2078238127028778
planetary,1e-06,0.2982456140350877,3.23915248666159e-06,3.23915248666159
planetary,1e-06,0.3007518796992481,3.270742557922259e-06,3.2707425579222593
planetary,1e-06,0.3032581453634085,3.30259407653874e-06,3.3025940765387403
planetary,1e-06,0.3057644110275689,3.3347069703674057e-06,3.3347069703674057
planetary,1e-06,0.3082706766917293,3.367081034980395e-06,3.367081034980395
planetary,1e-06,0.3107769423558897,3.3997159259761105e-06,3.3997159259761105
planetary,1e-06,0.3132832080200501,3.432611146758731e-06,3.432611146758731
planetary,1e-06,0.3157894736842105,3.4657660360722896e-06,3.4657660360722895
planetary,1e-06,0.3182957393483709,3.4991797685138595e-06,3.4991797685138595
planetary,1e-06,0.3208020050125313,3.532851330810102e-06,3.532851330810102
planetary,1e-06,0.3233082706766917,3.5667795210307994e-06,3.5667795210307998
planetary,1e-06,0.3258145363408521,3.6009629300045527e-06,3.600962930004553
planetary,1e-06,0.3283208020050125,3.6353999334065818e-06,3.635399933406582
planetary,1e-06,0.3308270676691729,3.670088674851652e-06,3.670088674851652
planetary,1e-06,0.3333333333333333,3.705027065992354e-06,3.705027065992354
planetary,1e-06,0.3358395989974937,3.7402127579899806e-06,3.7402127579899807
planetary,1e-06,0.3383458646616541,3.7756431361945606e-06,3.7756431361945606
planetary,1e-06,0.3408521303258145,3.8113153060524475e-06,3.811315306052448
planetary,1e-06,0.3433583959899749,3.847226082330192e-06,3.847226082330192
planetary,1e-06,0.3458646616541353,3.883371969116068e-06,3.8833719691160686
planetary,1e-06,0.3483709273182957,3.919749151582314e-06,3.919749151582314
planetary,1e-06,0.3508771929824561,3.956353474936584e-06,3.9563534749365843
planetary,1e-06,0.3533834586466165,3.993180435971023e-06,3.993180435971023
planetary,1e-06,0.3558897243107769,4.030225167084068e-06,4.030225167084068
planetary,1e-06,0.3583959899749373,4.067482417946753e-06,4.067482417946753
planetary,1e-06,0.3609022556390977,4.10494655022754e-06,4.10494655022754
planetary,1e-06,0.3634085213032581,4.1426115045054815e-06,4.142611504505481
planetary,1e-06,0.3659147869674185,4.180470808009043e-06,4.180470808009043
planetary,1e-06,0.3684210526315789,4.2185175442272645e-06,4.218517544227264
planetary,1e-06,0.37092731829573933,4.256744341498117e-06,4.256744341498117
planetary,1e-06,0.37343358395989973,4.295143368549667e-06,4.295143368549668
planetary,1e-06,0.37593984962406013,4.333706305657447e-06,4.333706305657447
planetary,1e-06,0.37844611528822053,4.372424343926448e-06,4.372424343926448
planetary,1e-06,0.38095238095238093,4.411288168852928e-06,4.411288168852928
planetary,1e-06,0.38345864661654133,4.450287949111076e-06,4.450287949111076
planetary,1e-06,0.38596491228070173,4.489413319624372e-06,4.489413319624372
planetary,1e-06,0.38847117794486213,4.528653380040601e-06,4.528653380040601
planetary,1e-06,0.39097744360902253,4.567996687734044e-06,4.567996687734045
planetary,1e-06,0.39348370927318294,4.607431237598858e-06,4.607431237598858
planetary,1e-06,0.39598997493734334,4.6469444628068125e-06,4.646944462806813
planetary,1e-06,0.39849624060150374,4.686523240463964e-06,4.6865232404639645
planetary,1e-06,0.40100250626566414,4.726153866660265e-06,4.7261538666602645
