model,t,mean,median,q25,q75,escaped_fraction
linear,1.1360000000000001,0.981351671621106,1.068446966621778,0.8564342864960061,1.1306152629763246,0.0
linear,1.1400000000000001,0.9844072669586177,1.0747426982069026,0.857166122651799,1.135931578811821,0.0
linear,1.1440000000000001,0.9874869569589088,1.0754785255280104,0.8576866417502254,1.1418800416435426,0.0
linear,1.1480000000000001,0.9905872335469729,1.0762702247571099,0.8579851167414734,1.1413222870489586,0.0
linear,1.1520000000000001,0.9937045028895108,1.0771175463871239,0.8580517671481298,1.1404194318821002,0.0
linear,1.156,0.9968351034940159,1.0780201293096847,0.8578779006177095,1.1431476304551886,0.0
linear,1.16,0.9999753252338776,1.0789775026191344,0.8574560444109856,1.1479399411097586,0.0
linear,1.164,1.0031214291506394,1.0814147401794327,0.8567800627557929,1.1539193549905502,0.0
linear,1.168,1.006269667877858,1.081472150991568,0.8558452561828243,1.1599742801298634,0.0
linear,1.172,1.0094163065300583,1.0815744600967347,0.8546484393634399,1.1661038441823446,0.0
linear,1.176,1.0125576439038035,1.0817206000955442,0.8531879945837546,1.1723070653308212,0.0
linear,1.18,1.0156900338435917,1.0819094039782686,0.8514638987895439,1.178582854241325,0.0
linear,1.184,1.0188099066303227,1.0821396087180246,0.8494777230802221,1.1849300162282077,0.0
linear,1.188,1.021913790251165,1.0824098590869768,0.8472326045596874,1.191347253616641,0.0
linear,1.192,1.024998331403822,1.088009351602408,0.844733191500076,1.1978331682892678,0.0
linear,1.196,1.0280603160732127,1.0949907831717214,0.8419855637712452,1.2043862644033654,0.0
linear,1.2,1.0310966894935316,1.101925787750866,0.8389971313683369,1.2110049512645529,0.0
linear,1.204,1.034104575274422,1.1088082215521955,0.8357765145772981,1.2176875463428396,0.0
linear,1.208,1.0370812934293623,1.1117686077060127,0.8382135153515041,1.2244322784166741,0.0
linear,1.212,1.0400243770020294,1.1134325641806306,0.8405304299784992,1.2312372908305838,0.0
linear,1.216,1.042931586948495,1.1154500146323563,0.8426990348565904,1.2375438670777346,0.0
linear,1.22,1.045800924906597,1.118325670077566,0.8447200787438337,1.2436518875298463,0.0
linear,1.224,1.048630643475509,1.1210148014110493,0.846594619552788,1.2498199103139875,0.0
linear,1.228,1.0514192536442173,1.1235161195176593,0.8483239870642052,1.2560464712825026,0.0
linear,1.232,1.0541655290509735,1.1262274995808013,0.8499097480265865,1.2623300375072217,0.0
linear,1.236,1.0568685068278494,1.1328967292488281,0.8513536742867733,1.268669009708733,0.0
linear,1.24,1.0595274848829808,1.1394673688468844,0.8526577143890384,1.275986966434365,0.0
linear,1.244,1.0621420155926014,1.145933476564048,0.8538239688838286,1.282979529721953,0.0
linear,1.248,1.0647118960073267,1.1522892873733621,0.8550470117097664,1.286584463386088,0.0
linear,1.252,1.067237154812392,1.1585292320375837,0.8585789799857364,1.2876405840822076,0.0
linear,1.256,1.0697180364088754,1.1646479558816256,0.8619495060015788,1.289476167034894,0.0
linear,1.26,1.072154982592208,1.1706403371905618,0.8651570434007134,1.2914317737975258,0.0
linear,1.264,1.0745486123870045,1.1765015050831205,0.8682003969737015,1.2949104923354626,0.0
linear,1.268,1.0768997006477306,1.1822268567036103,0.8710787256089767,1.3021282982310312,0.0
linear,1.272,1.0792091560504349,1.187812073570647,0.8733875120138628,1.3093746038128096,0.0
linear,1.276,1.0814779990824626,1.1932531369192008,0.8709023568022085,1.3166465222267627,0.0
linear,1.28,1.083707340588611,1.1985463418736964,0.8684521546536685,1.3239411450713194,0.0
linear,1.284,1.085898361359454,1.2023008524713599,0.8660379415103594,1.331255546114135,0.0
linear,1.288,1.088052293158091,1.2000676247827873,0.8636608227720182,1.3385867848972217,0.0
linear,1.292,1.0901704014830726,1.1976430102388353,0.8613219723785445,1.3459319102245133,0.0
linear,1.296,1.0922539702652283,1.1950384877464595,0.8590226315755305,1.353287963526682,0.0
linear,1.3,1.0943042886008747,1.1922656913351977,0.8567641073875811,1.3606519820987393,0.0
linear,1.304,1.09632263953839,1.1893363149637683,0.8545477708263222,1.3680210022066945,0.0
linear,1.308,1.098310290862648,1.1862620299346442,0.8523750548615896,1.3753920620602356,0.0
linear,1.312,1.1002684877640907,1.1830544147419946,0.8502474521853991,1.3827622046491124,0.0
linear,1.316,1.1021984472366377,1.179724896770255,0.8473969409167184,1.3901284804415752,0.0
linear,1.32,1.1041013540204268,1.1762847049614107,0.8442724721240218,1.3974879499439021,0.0
linear,1.324,1.1059783578901012,1.1727448323717307,0.8412061206420915,1.4048376861207168,0.0
linear,1.328,1.1078305720850157,1.1691160074309557,0.8381996607421746,1.4121747766764505,0.0
linear,1.332,1.1096590726821631,1.1654086726838906,0.8352549197328553,1.4194963261989444,0.0
linear,1.336,1.1114648987236833,1.1616329698200998,0.8323737760827536,1.4267994581668364,0.0
linear,1.34,1.1132490529264678,1.1577987298665833,0.829558157537706,1.4340813168230018,0.0
linear,1.344,1.1150125028198918,1.1539154675169816,0.8275087095760345,1.441339068916939,0.0
linear,1.348,1.11675618217757,1.1499923786870434,0.8255382248677365,1.448569905319622,0.0
linear,1.352,1.1184809926291541,1.146038340510002,0.8236299380059339,1.45577104251494,0.0
linear,1.356,1.1201878053575756,1.142061913109581,0.8217851388456954,1.4629397239724682,0.0
linear,1.36,1.1218774628052786,1.1380713426069475,0.8200051831502622,1.4700732214069108,0.0
linear,1.364,1.1235507803294091,1.134074564927304,0.8182914928185502,1.4771688359301485,0.0
linear,1.368,1.1252085477604465,1.130079210069591,0.8168297853143914,1.484223899102433,0.0
linear,1.372,1.1268515308312708,1.1260926065877959,0.8157861955331873,1.49123577388983,0.0
linear,1.3760000000000001,1.1284804724542303,1.122121786104445,0.8148381644517527,1.4982018555356036,0.0
linear,1.3800000000000001,1.13009609383247,1.1181734877363207,0.8139861479527177,1.5035603944782876,0.0
linear,1.3840000000000001,1.1316990953987645,1.1142541623602562,0.8132306682686623,1.5082774293851122,0.0
linear,1.3880000000000001,1.1332901575805892,1.1103699766840966,0.8125723159930028,1.5128653496983293,0.0
linear,1.3920000000000001,1.1348699413942978,1.1065268171159115,0.8120117518572323,1.517323577909629,0.0
linear,1.3960000000000001,1.1364390888743203,1.1027302934446332,0.8115497082690866,1.5216517112522487,0.0
linear,1.4000000000000001,1.1379982233454,1.0989857423588072,0.8116310907971511,1.5258495202311755,0.0
linear,1.4040000000000001,1.13954794954725,1.0952982308382881,0.8136791438380919,1.5299169465635485,0.0
linear,1.408,1.1410888536218282,1.0916725594576657,0.8157422370515747,1.5338263731577313,0.0
linear,1.412,1.1426215029738067,1.0881132656408967,0.8178194853414671,1.537588032904771,0.0
linear,1.416,1.1441464460149509,1.0846246269049815,0.8199100723864898,1.5412112652438936,0.0
linear,1.42,1.1456642118030749,1.0812106641272172,0.8215682449271939,1.5446969360003056,0.0
linear,1.424,1.1471753095862016,1.0778751448662134,0.8184548857341973,1.5480460831110805,0.0
linear,1.428,1.1486802282625324,1.074621586761953,0.8155090241100607,1.551259910763368,0.0
linear,1.432,1.1501794357669484,1.071453261035052,0.8127309162156124,1.5543397830169372,0.0
linear,1.436,1.1516733783951236,1.0683731961003409,0.810120666215532,1.5572872169494774,0.0
linear,1.44,1.1531624800768676,1.065384181305134,0.8076782345264597,1.560103875366511,0.0
linear,1.444,1.154647141611216,1.0624887707982011,0.8054034454261674,1.562791559120722,0.0
linear,1.448,1.1561277398769467,1.0596892875316042,0.8037290591448472,1.5653521990879589,0.0
linear,1.452,1.157604627033697,1.0569878273942503,0.803389524696136,1.5677878478490863,0.0
linear,1.456,1.159078129730654,1.0543862634732335,0.8032208181239215,1.5701006711282188,0.0
linear,1.46,1.160548548341844,1.0518862504367907,0.803224618056587,1.5722929390386833,0.0
linear,1.464,1.1620161562493165,1.0494892290309512,0.8034026035916346,1.5743670171883268,0.0
linear,1.468,1.1634811991979064,1.047196430680647,0.8037564528662475,1.5763253576955065,0.0
linear,1.472,1.1649438947476682,1.0450088821851677,0.8042878412295267,1.5781704901663125,0.0
linear,1.476,1.166404431852348,1.042927410497279,0.8049984390160387,1.5799050126823277,0.0
linear,1.48,1.1678629705942605,1.0409526475750783,0.806059284493877,1.581531582846508,0.0
linear,1.484,1.1693196421074474,1.0390850352956515,0.807293393820584,1.583052908932673,0.0
linear,1.488,1.1707745487218149,1.0373248304197844,0.8086653102664546,1.5844717411816505,0.0
linear,1.492,1.1722277643608532,1.0356721095973302,0.8101778151019782,1.5912455394840612,0.0
linear,1.496,1.1736793352242851,1.0341267744032967,0.8118336758893587,1.5984127707146236,0.0
linear,1.5,1.1751292807843674,1.0326885563952621,0.8136356405409463,1.6055567894070832,0.0
linear,1.504,1.1765775951203419,1.0313570221833288,0.8155864310510557,1.612669176301538,0.0
linear,1.508,1.1780242486095753,1.0301315785044638,0.8176887368786379,1.6197412994491245,0.0
linear,1.512,1.179469189986121,1.0290114772936991,0.8199452079562496,1.6267643570728232,0.0
linear,1.516,1.1809123487677424,1.0279958207453166,0.8223584472987606,1.6337294270499043,0.0
linear,1.52,1.1823536380410202,1.0270835663577524,0.8251055553435089,1.6406275228643858,0.0
linear,1.524,1.1837929575811552,1.0262735319565395,0.8280902746107999,1.6474496556830387,0.0
linear,1.528,1.185230197268901,1.0255644006901683,0.8312736806770843,1.654186901996302,0.0
linear,1.532,1.1866652407521798,1.0249547259942515,0.8346568971749123,1.6608304760431336,0.0
linear,1.536,1.188097969285007,1.024442936519851,0.8382409545155707,1.6673718060154783,0.0
linear,1.54,1.1895282656620991,1.0240273410222485,0.8420267794371186,1.673802612824487,0.0
linear,1.544,1.190956018154814,1.02370613320682,0.846015183824565,1.680114990018748,0.0
linear,1.548,1.1923811243437312,1.0234773965290138,0.8502068527745836,1.6863014832869165,0.0
linear,1.552,1.1938034947359994,1.023339108945719,0.85460233188043,1.692355167865024,0.0
linear,1.556,1.1952230560523591,1.0232891476155617,0.8583879071053114,1.6982697221126783,0.0
linear,1.56,1.1966397540699405,1.0244885509032042,0.8580397729360155,1.7040394955301386,0.0
linear,1.564,1.1980535559129832,1.0273578741634461,0.8577383602320234,1.709659569564208,0.0
linear,1.568,1.199464451694475,1.030360983353809,0.8574824952893964,1.7151258096954758,0.0
linear,1.572,1.2008724554271828,1.0334976152846467,0.857270942904677,1.7204349075085237,0.0
linear,1.576,1.202277605142105,1.0367673251493785,0.8571024110201882,1.7255844117121293,0.0
linear,1.58,1.2036799621752046,1.040169480821171,0.8569755553971038,1.7305727473859505,0.0
linear,1.584,1.2050796096083933,1.0437032570591622,0.856888984309302,1.7353992230686408,0.0
linear,1.588,1.2064766498770072,1.0473676296931094,0.8568412632508117,1.740064025652785,0.0
linear,1.592,1.2078712015822222,1.0511613698678015,0.8568309196494066,1.7445682033969763,0.0
linear,1.596,1.209263395571946,1.055083038441689,0.8568564475786936,1.7471945606674006,0.0
linear,1.6,1.2106533703765652,1.0591309806477627,0.8569163124607712,1.7496122503489313,0.0
linear,1.604,1.2120412671057874,1.063303321138438,0.8570089557513124,1.7519070106673567,0.0
linear,1.608,1.213427223929024,1.067597959549734,0.857132799598674,1.7538996673176903,0.0
linear,1.612,1.2148113702739356,1.0720125667329463,0.8572862514684102,1.754726468977529,0.0
linear,1.616,1.2161938208858025,1.0765445818137178,0.8574677087243353,1.7554711966475565,0.0
linear,1.62,1.2175746698942878,1.0811912102483547,0.8576755631570688,1.756135547215632,0.0
linear,1.624,1.2189539850341773,1.085949423054678,0.8579082054507989,1.7567212108169223,0.0
linear,1.6280000000000001,1.2203318021631044,1.0908159573989025,0.858164029578807,1.7572298690449084,0.0
linear,1.6320000000000001,1.2217081202124882,1.0957873187202163,0.8584414371181333,1.7576631933190265,0.0
linear,1.6360000000000001,1.2230828966982878,1.1008597845700678,0.858738841473609,1.758022843396016,0.0
linear,1.6400000000000001,1.2244560439060888,1.1060294103329125,0.859054672001351,1.75831046601236,0.0
linear,1.6440000000000001,1.225827425850767,1.111292036978639,0.8593873780217066,1.758527693645684,0.0
linear,1.6480000000000001,1.2271968560948052,1.1166433009735388,0.8597354327115447,1.7586761433835665,0.0
linear,1.6520000000000001,1.2285640964914355,1.1220786464462058,0.8600973368657304,1.7587574158889256,0.0
linear,1.6560000000000001,1.229928856899376,1.1309320597920052,0.8604716225175773,1.7587730944519115,0.0
linear,1.6600000000000001,1.2312907958951322,1.1419648907991309,0.860856856408058,1.7587247441190625,0.0
linear,1.6640000000000001,1.2326495224869094,1.1531184330446382,0.8612516432935695,1.758613910891337,0.0
linear,1.668,1.2340045988113784,1.164382832635541,0.8616546290820827,1.7584421209834988,0.0
linear,1.672,1.2353555437712,1.1757479537715294,0.8620645037875856,1.7582108801381948,0.0
linear,1.676,1.2367018375478749,1.1872034369143707,0.8624800042928198,1.7579216729888947,0.0
linear,1.68,1.2380429269016848,1.1987387620892793,0.8628999169104477,1.75757596246668,0.0
linear,1.684,1.2393782311489885,1.2103433164732547,0.8633230797329497,1.7571751892466265,0.0
linear,1.688,1.2407071486876766,1.2220064652481615,0.8637483847617596,1.7567207712302364,0.0
linear,1.692,1.2420290639250526,1.233717624540475,0.8641747798063693,1.756214103061039,0.0
linear,1.696,1.2433433544495536,1.245466335144434,0.8646012701444308,1.7556565556710702,0.0
linear,1.7,1.244649398279342,1.257242335639198,0.8650269199341921,1.7550494758564767,0.0
linear,1.704,1.2459465810174257,1.2690356334702935,0.8654508533709692,1.754394185880957,0.0
linear,1.708,1.2472343027449877,1.2808365725756619,0.8658722555797742,1.753691983106159,0.0
linear,1.712,1.2485119844921415,1.292635896198853,0.8662903732366747,1.7529441396484948,0.0
linear,1.716,1.249779074138187,1.304424803645095,0.8667045149119813,1.7521519020621124,0.0
linear,1.72,1.2510350516111386,1.3161949998958486,0.8671140511289228,1.7513164910479906,0.0
linear,1.724,1.2522794332781229,1.327938737196984,0.8675184141321035,1.7504391011892917,0.0
linear,1.728,1.2535117754431688,1.3396488479653827,0.8679170973607224,1.7495209007132269,0.0
linear,1.732,1.2547316768958694,1.351318768607558,0.8683096546222899,1.748563031279765,0.0
linear,1.736,1.2559387804821247,1.3585390872657954,0.868695698963394,1.7475666077975511,0.0
linear,1.74,1.2571327736955145,1.3633333210597076,0.8690749012349557,1.7465327182674,0.0
linear,1.744,1.2583133883136621,1.362204956325621,0.869446988350373,1.7454624236536993,0.0
linear,1.748,1.2594803991273076,1.3611005100614162,0.8698117412359714,1.744356757784007,0.0
linear,1.752,1.2606336218299474,1.3600216603135222,0.8701689924742905,1.7432167272770434,0.0
linear,1.756,1.2617729101523623,1.3589701353522465,0.8705186236418951,1.7420433114991944,0.0
linear,1.76,1.2628981523388243,1.3579477125152435,0.8708605623446477,1.740837462549541,0.0
linear,1.764,1.2640092670703365,1.356956216713857,0.8711947789546896,1.7396001052733112,0.0
linear,1.768,1.265106198945023,1.355997518600692,0.8715212830547581,1.7383321373035492,0.0
linear,1.772,1.2661889136272089,1.355073532398006,0.8732918212737366,1.737034429130679,0.0
linear,1.776,1.267257392775237,1.3541862133877838,0.8751172388517474,1.7357078241995256,0.0
linear,1.78,1.268311628854319,1.353337555065731,0.8769890889487107,1.7343531390332638,0.0
linear,1.784,1.269351619935263,1.3525295859628286,0.8789081416312272,1.732971163383657,0.0
linear,1.788,1.270377364573435,1.3517643661395837,0.8808751503925802,1.7312617066426572,0.0
linear,1.792,1.2713888568553577,1.3510439833596477,0.8828908473561167,1.7292431283870133,0.0
linear,1.796,1.2723860816935197,1.3503705489510751,0.88495593836923,1.7271916649583074,0.0
linear,1.8,1.2733690104437443,1.3497461933651311,0.8870710980039239,1.7251087110355843,0.0
linear,1.804,1.2743375969143114,1.3491730614442454,0.8892369644806803,1.7229956294723956,0.0
linear,1.808,1.2752917738324314,1.3486533074124183,0.8914541345330866,1.7208537507421693,0.0
linear,1.812,1.2762314498319736,1.3481890896031192,0.8937231582313587,1.7186843724510348,0.0
linear,1.816,1.2771565070271165,1.3477825649414537,0.8960445337835473,1.7164887589156022,0.0
linear,1.82,1.2780667992402686,1.3474358831991156,0.8984187023338179,1.7142681408031797,0.0
linear,1.824,1.2789621509599063,1.3471511810423373,0.9008460427777387,1.712023714831957,0.0
linear,1.828,1.2798423571158006,1.3469305758947505,0.9033268666150054,1.709756643528718,0.0
linear,1.832,1.2807071837766322,1.3467761596386532,0.9058614128604408,1.7074680550417347,0.0
linear,1.836,1.281556369899973,1.3466899921797633,0.9084498430344594,1.7051590430065566,0.0
linear,1.84,1.2823896302994604,1.346674094901962,0.9110922362544324,1.702830666462532,0.0
linear,1.844,1.2832066600421732,1.3467304440398853,0.9140645595436211,1.700483949817988,0.0
linear,1.848,1.284007140555737,1.3468609639984344,0.9150340406631529,1.6981198828621473,0.0
linear,1.852,1.2847907478167488,1.3470675206493214,0.9163357438722972,1.7010159294569684,0.0
linear,1.856,1.2855571631202143,1.3473519146356736,0.917683514018575,1.708160496157293,0.0
linear,1.86,1.2863060871091578,1.3477158747164029,0.9190776558319631,1.7152505152208695,0.0
linear,1.864,1.2870372579968565,1.348161051182558,0.9205183708114455,1.7222859698823778,0.0
linear,1.868,1.2877504752742905,1.3486890093781447,0.9220057524067161,1.7292667305857305,0.0
linear,1.872,1.2884456307108645,1.3493012233579422,0.9235397814765756,1.7332308246783628,0.0
linear,1.8760000000000001,1.289122749197825,1.3499990697146496,0.9220250331419216,1.7343042294317106,0.0
linear,1.8800000000000001,1.2897820430522473,1.3507838216072465,0.9174932161238232,1.7328289630494365,0.0
linear,1.8840000000000001,1.2904239849343844,1.3516566430217334,0.9127723357700693,1.7310969779300842,0.0
linear,1.8880000000000001,1.2910494067099678,1.3526185832944675,0.90823120588189,1.7350070256954808,0.0
linear,1.8920000000000001,1.291659634594962,1.353670571927083,0.9061466140670708,1.7409642428524026,0.0
